,pair,investment_count,25m_rate,100m_rate,250m_rate,weighted_success_rate,scaled_success_rate,average_experience,average_success_rate,average_specific_diversity,average_broad_diversity,average_annualised_investment_count,success_bucket_pair,diversity_bucket_pair
"f2d525ad-0878-46c5-8e62-70dbb199aeb9,77751b3b-e74c-4a7f-ac5d-d041b4ab686e","f2d525ad-0878-46c5-8e62-70dbb199aeb9,77751b3b-e74c-4a7f-ac5d-d041b4ab686e",3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3125,0.3125,0.2727272727272727,0.090625,0.15250188964474676,0.1451800232288037,1.3888888888888888,"L5,L5","Focused,Balanced"
"c40189cd-74f7-6f4a-884b-e8d2e2862d86,245f1dc1-d691-c0f6-367e-b0bf5b4c251a","c40189cd-74f7-6f4a-884b-e8d2e2862d86,245f1dc1-d691-c0f6-367e-b0bf5b4c251a",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.2125,0.1814965986394557,0.198780487804878,1.1666666666666667,"L5,L4","Specialized,Focused"
"e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,83e66dc5-a8ac-4491-a831-2be95d3ed9e9","e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,83e66dc5-a8ac-4491-a831-2be95d3ed9e9",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.0475852272727272,0.35188620902906614,0.1160516312955337,5.555555555555557,"L5,L5","Diverse,Balanced"
"e7a95473-4d2e-eea6-134d-82fa9d21e0d7,d7f63b50-ca5f-48c6-88aa-7ccd184e05da","e7a95473-4d2e-eea6-134d-82fa9d21e0d7,d7f63b50-ca5f-48c6-88aa-7ccd184e05da",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.03718820861677995,0.0958188153310104,0.16666666666666666,"L5,L5","Diverse,Diverse"
"d6879c32-dd23-4a5e-a715-b34b451183c6,85d2d83c-8489-447e-9841-78e03bda8ec7","d6879c32-dd23-4a5e-a715-b34b451183c6,85d2d83c-8489-447e-9841-78e03bda8ec7",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.9375,0.0308390022675736,0.337979094076655,0.1111111111111111,"L1,L1","Specialized,Specialized"
"6f3291db-b38a-fb36-cd12-85f04c822aef,21e190d8-376c-8646-c777-a526683d6d77","6f3291db-b38a-fb36-cd12-85f04c822aef,21e190d8-376c-8646-c777-a526683d6d77",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.0725623582766439,0.13937282229965153,0.16666666666666666,"L5,L5","Universalist,Focused"
"b9a6792a-c906-e090-3171-2a1ed2c2b663,b2604fa2-02b6-3510-753d-b7b38a4bb062","b9a6792a-c906-e090-3171-2a1ed2c2b663,b2604fa2-02b6-3510-753d-b7b38a4bb062",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"681dd416-2778-4e8b-85e4-d231a321ba81,57484c0b-1cf1-46cb-8c32-5d44efe43b5b","681dd416-2778-4e8b-85e4-d231a321ba81,57484c0b-1cf1-46cb-8c32-5d44efe43b5b",2,0.5,0.5,0.5,0.46875,0.46875,0.2727272727272727,0.08312908496732026,0.1043854578868584,0.1114982578397212,1.4444444444444444,"L5,L5","Diverse,Balanced"
"9dfe87bc-42c8-eede-92e1-c83462591887,5097ae39-ebea-439b-8bf0-0a6f96c9a26a","9dfe87bc-42c8-eede-92e1-c83462591887,5097ae39-ebea-439b-8bf0-0a6f96c9a26a",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.049886621315192656,0.2073170731707317,0.16666666666666666,"L5,L5","Specialized,Focused"
"90b058f3-9697-4ffa-9274-76c02578ef4f,7e141b56-890e-4cef-8d82-3661100e1823","90b058f3-9697-4ffa-9274-76c02578ef4f,7e141b56-890e-4cef-8d82-3661100e1823",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0133928571428571,0.13855955080444876,0.10925833748133396,1.4999999999999998,"L5,L5","Diverse,Balanced"
"ff7269dd-dc3f-4ddd-9455-81c530239858,2be06c86-a6dc-436b-9797-6c27ecbda772","ff7269dd-dc3f-4ddd-9455-81c530239858,2be06c86-a6dc-436b-9797-6c27ecbda772",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0104166666666666,0.0713529856386999,0.1126596980255516,0.6666666666666666,"L5,L5","Balanced,Balanced"
"b314b767-291c-4bca-8bf5-1f77cb356f02,53377857-8995-2128-8f85-bfc8c4a2178e","b314b767-291c-4bca-8bf5-1f77cb356f02,53377857-8995-2128-8f85-bfc8c4a2178e",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.049519230769230746,0.28618873190301763,0.13106405789332615,1.7222222222222223,"L5,L5","Balanced,Balanced"
"ace5a165-82c8-f50b-b65c-14b41f412961,468d8008-9541-4cbb-a74d-647c1603a7c7","ace5a165-82c8-f50b-b65c-14b41f412961,468d8008-9541-4cbb-a74d-647c1603a7c7",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.021875,0.060226757369614456,0.06515679442508705,0.3888888888888889,"L5,L5","Universalist,Diverse"
"aa09f42b-6438-2ed6-e76b-e1f5884a4984,5f44eb69-ad9f-4114-a61b-12ae8af243a1","aa09f42b-6438-2ed6-e76b-e1f5884a4984,5f44eb69-ad9f-4114-a61b-12ae8af243a1",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.328125,0.10394557823129244,0.2916376306620209,0.3888888888888889,"L5,L3","Specialized,Focused"
"566d5a33-1fa4-4768-9ec1-ed6eff2b5fb9,04e35b63-7856-0d4e-2fe3-9f60687d0351","566d5a33-1fa4-4768-9ec1-ed6eff2b5fb9,04e35b63-7856-0d4e-2fe3-9f60687d0351",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.2619485294117647,0.08232626383886879,0.16724738675958184,1.0555555555555556,"L5,L3","Focused,Balanced"
"e258e6cd-e643-b243-ce19-80be71a9326f,c1b551d4-0342-4bf1-b4bc-0b49834331d8","e258e6cd-e643-b243-ce19-80be71a9326f,c1b551d4-0342-4bf1-b4bc-0b49834331d8",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.021875,0.10802721088435366,0.10296167247386756,1.2222222222222223,"L5,L5","Diverse,Balanced"
"fb2f8884-ec07-895a-48d7-d9a9d4d7175c,77751b3b-e74c-4a7f-ac5d-d041b4ab686e","fb2f8884-ec07-895a-48d7-d9a9d4d7175c,77751b3b-e74c-4a7f-ac5d-d041b4ab686e",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0758223684210526,0.19448621553884704,0.1913442141940216,1.6111111111111112,"L5,L5","Focused,Focused"
"61cd85cc-be4e-4ef2-baba-722ebd4b6bd2,1d6777b4-e683-41f8-b082-60722d6cc8f7","61cd85cc-be4e-4ef2-baba-722ebd4b6bd2,1d6777b4-e683-41f8-b082-60722d6cc8f7",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.047165532879818506,0.1689895470383275,0.16666666666666666,"L5,L5","Focused,Focused"
"9dd7066b-069a-9dd9-c211-06db31253bd0,7a1685a4-d9b8-68dc-e8b1-13d063343a93","9dd7066b-069a-9dd9-c211-06db31253bd0,7a1685a4-d9b8-68dc-e8b1-13d063343a93",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.16796875,0.19591836734693868,0.19947735191637625,0.9444444444444444,"L5,L4","Specialized,Diverse"
"cdaddf4b-2acd-4b45-9061-f853ba46144d,6cba771c-1d7d-46ec-850b-9d10076333a6","cdaddf4b-2acd-4b45-9061-f853ba46144d,6cba771c-1d7d-46ec-850b-9d10076333a6",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0347222222222222,0.038901486520534045,0.04181184668989545,0.5555555555555556,"L5,L5","Universalist,Universalist"
"ac847d7d-9290-4e8d-a651-e02b6726dd51,52ef9c99-043b-4db6-ba6e-a39f835b482b","ac847d7d-9290-4e8d-a651-e02b6726dd51,52ef9c99-043b-4db6-ba6e-a39f835b482b",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0286458333333333,0.13061224489795908,0.2241579558652729,0.38888888888888884,"L5,L5","Specialized,Focused"
"7fd989ee-60bb-40a7-9f8e-71185eb6dc74,4af42e7f-f8b6-4511-8b43-555fe2cdec55","7fd989ee-60bb-40a7-9f8e-71185eb6dc74,4af42e7f-f8b6-4511-8b43-555fe2cdec55",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0176282051282051,0.15907901622187332,0.22388993120700434,0.8888888888888888,"L5,L5","Specialized,Focused"
"f2d525ad-0878-46c5-8e62-70dbb199aeb9,ad242608-f983-4442-bcff-df8aa9384658","f2d525ad-0878-46c5-8e62-70dbb199aeb9,ad242608-f983-4442-bcff-df8aa9384658",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.18749999999999994,0.1095691609977324,0.1965156794425087,1.0,"L5,L4","Specialized,Balanced"
"fdc15fe6-bb6c-afe4-9bd2-2d6ec6a5ab55,31a9afcb-a2e4-511c-ef27-a7fb49a372d9","fdc15fe6-bb6c-afe4-9bd2-2d6ec6a5ab55,31a9afcb-a2e4-511c-ef27-a7fb49a372d9",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"72787fa7-f5e0-4136-95aa-044d484296c1,3122ecb6-3326-45cd-8b14-0c6927292c25","72787fa7-f5e0-4136-95aa-044d484296c1,3122ecb6-3326-45cd-8b14-0c6927292c25",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0390625,0.1160997732426303,0.1576655052264808,0.2777777777777778,"L5,L5","Focused,Diverse"
"da25de39-86d0-4504-998a-fab6f715cf2a,86fdc510-6b1f-46d9-a983-72525b2410f1","da25de39-86d0-4504-998a-fab6f715cf2a,86fdc510-6b1f-46d9-a983-72525b2410f1",2,0.5,0.0,0.0,0.03125,0.03125,0.2727272727272727,0.0505208333333333,0.1006500377928949,0.12973286875725895,1.2222222222222223,"L5,L5","Balanced,Balanced"
"6ec44f42-6215-42c7-b69f-1abed2888a14,12194a43-5266-968b-bcee-9ce9bca9ae67","6ec44f42-6215-42c7-b69f-1abed2888a14,12194a43-5266-968b-bcee-9ce9bca9ae67",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.3125,0.0888888888888888,0.2473867595818815,0.1111111111111111,"L4,L4","Specialized,Specialized"
"ee14fe3a-7664-fcd6-eb23-0fd4a42672ee,8426c4a7-1fff-c3d8-9af4-e673a788212d","ee14fe3a-7664-fcd6-eb23-0fd4a42672ee,8426c4a7-1fff-c3d8-9af4-e673a788212d",2,0.5,0.0,0.0,0.03125,0.03125,0.2727272727272727,0.0383522727272727,0.18816738816738815,0.23408299018055112,1.3333333333333335,"L5,L5","Specialized,Balanced"
"dcf0cb2a-ebd3-4828-8900-39656550c822,a3f7a80c-c51e-4c72-bbac-8eed4d5ba052","dcf0cb2a-ebd3-4828-8900-39656550c822,a3f7a80c-c51e-4c72-bbac-8eed4d5ba052",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.546875,0.051095993953136756,0.2979094076655052,0.38888888888888884,"L5,L1","Specialized,Specialized"
"c3446909-0085-4d57-b859-81985050f0c4,c1b551d4-0342-4bf1-b4bc-0b49834331d8","c3446909-0085-4d57-b859-81985050f0c4,c1b551d4-0342-4bf1-b4bc-0b49834331d8",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0140625,0.15065759637188203,0.11515679442508706,1.3333333333333335,"L5,L5","Diverse,Balanced"
"b577b6df-90f6-44f1-a001-b9283e38a4d4,0c44ce09-fff6-4cad-a7a0-8583651d968b","b577b6df-90f6-44f1-a001-b9283e38a4d4,0c44ce09-fff6-4cad-a7a0-8583651d968b",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.5044642857142857,0.10897311305474565,0.24788451966152308,0.8333333333333334,"L5,L1","Specialized,Focused"
"eef64fe6-56b0-4ed1-89a5-e09208c81305,38e872c6-1718-50e1-6150-a12038568992","eef64fe6-56b0-4ed1-89a5-e09208c81305,38e872c6-1718-50e1-6150-a12038568992",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.01249999999999995,0.28468631897203317,0.11637630662020904,3.5,"L5,L5","Diverse,Balanced"
"bcd0b911-4d14-8bba-c64d-dcc0d14d0448,803f03b4-14e5-4229-980e-1a4dcfbdfc41","bcd0b911-4d14-8bba-c64d-dcc0d14d0448,803f03b4-14e5-4229-980e-1a4dcfbdfc41",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.00703125,0.24040816326530615,0.17944250871080136,1.0,"L5,L5","Specialized,Diverse"
"f4051ca2-1320-beb7-cd19-e513ab5aedd6,4390d088-d136-4bef-b9af-f070427e2ed8","f4051ca2-1320-beb7-cd19-e513ab5aedd6,4390d088-d136-4bef-b9af-f070427e2ed8",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.08798185941043075,0.1149825783972125,0.16666666666666666,"L5,L5","Diverse,Balanced"
"a8461a52-5c54-6872-f895-ee2a96c10749,08ebf8ae-4acb-955c-02c5-305c0f470477","a8461a52-5c54-6872-f895-ee2a96c10749,08ebf8ae-4acb-955c-02c5-305c0f470477",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0208333333333333,0.12033257747543455,0.164924506387921,0.3333333333333333,"L5,L5","Focused,Balanced"
"82fca4ea-b6df-4f5b-afbb-ca500ed86576,40f13287-7dab-a2c4-793b-e1c46a4175ea","82fca4ea-b6df-4f5b-afbb-ca500ed86576,40f13287-7dab-a2c4-793b-e1c46a4175ea",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.3125,0.0888888888888888,0.2473867595818815,0.1111111111111111,"L4,L4","Specialized,Specialized"
"e258e6cd-e643-b243-ce19-80be71a9326f,7c504f19-c530-484d-9da0-0c89a3e20b62","e258e6cd-e643-b243-ce19-80be71a9326f,7c504f19-c530-484d-9da0-0c89a3e20b62",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.021875,0.09197278911564621,0.14041811846689892,0.3888888888888889,"L5,L5","Focused,Diverse"
"bd268c33-8b25-2e9c-c326-8d9a7a565ab1,994c5b6f-d8ea-479f-9afb-b4b9d02653d4","bd268c33-8b25-2e9c-c326-8d9a7a565ab1,994c5b6f-d8ea-479f-9afb-b4b9d02653d4",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.040625,0.10721088435374145,0.1414634146341463,0.6111111111111112,"L5,L5","Focused,Diverse"
"774a9c40-e631-421b-a5a6-995ec2c6cb47,1dba3896-14ce-25d0-6a7c-5dbff9c66646","774a9c40-e631-421b-a5a6-995ec2c6cb47,1dba3896-14ce-25d0-6a7c-5dbff9c66646",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.013020833333333301,0.16145124716553283,0.197444831591173,0.5555555555555556,"L5,L5","Specialized,Focused"
"f644352a-5dbd-1c0e-fe20-286831c0dbc0,8a9b3c68-41af-868e-f8da-999010e5cb26","f644352a-5dbd-1c0e-fe20-286831c0dbc0,8a9b3c68-41af-868e-f8da-999010e5cb26",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.1293812763200518,0.10291189646590335,1.0,"L5,L5","Diverse,Balanced"
"bcf2a632-affb-41cd-b136-dcbf456624dc,6cba771c-1d7d-46ec-850b-9d10076333a6","bcf2a632-affb-41cd-b136-dcbf456624dc,6cba771c-1d7d-46ec-850b-9d10076333a6",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0190972222222222,0.05522801713277895,0.0905923344947735,0.6111111111111112,"L5,L5","Universalist,Balanced"
"e2ff2d51-877a-4cb9-b7c7-a1b294cda109,24c68bd7-57eb-6a44-b153-d1d807c2ef6d","e2ff2d51-877a-4cb9-b7c7-a1b294cda109,24c68bd7-57eb-6a44-b153-d1d807c2ef6d",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.06484375,0.10145124716553286,0.10148083623693374,0.7222222222222222,"L5,L5","Diverse,Balanced"
"e0c10afe-32fc-441a-86da-7a9c58d351c1,51d6f6e1-18ec-cab0-568f-c1f737f6c2c3","e0c10afe-32fc-441a-86da-7a9c58d351c1,51d6f6e1-18ec-cab0-568f-c1f737f6c2c3",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"f88fffe4-06f9-4f6d-8680-3e6bdf7d7d6e,9b3de465-42ed-b67f-0968-b51074aae3a9","f88fffe4-06f9-4f6d-8680-3e6bdf7d7d6e,9b3de465-42ed-b67f-0968-b51074aae3a9",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.078125,0.07981859410430835,0.1393728222996515,0.2777777777777778,"L5,L5","Focused,Diverse"
"fb2f8884-ec07-895a-48d7-d9a9d4d7175c,9da42114-b627-6926-f3b7-fd07e23fc337","fb2f8884-ec07-895a-48d7-d9a9d4d7175c,9da42114-b627-6926-f3b7-fd07e23fc337",2,0.5,0.0,0.0,0.03125,0.03125,0.2727272727272727,0.02008108935128515,0.37859210595702986,0.19038805180847745,3.4444444444444446,"L5,L5","Focused,Focused"
"46edbe63-ba29-2dde-4901-b7869c3d1702,3ce09f8d-c503-c50d-e7d9-ce377c5e9f01","46edbe63-ba29-2dde-4901-b7869c3d1702,3ce09f8d-c503-c50d-e7d9-ce377c5e9f01",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.029024943310657497,0.1149825783972125,0.16666666666666666,"L5,L5","Diverse,Balanced"
"19dde276-dbc0-477a-9476-f2ab5e3120a6,025d9d33-736d-4775-b237-5ae4beac45d8","19dde276-dbc0-477a-9476-f2ab5e3120a6,025d9d33-736d-4775-b237-5ae4beac45d8",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.03718820861677995,0.0958188153310104,0.16666666666666666,"L5,L5","Diverse,Diverse"
"8e46ecfd-94e7-4ddd-8391-c6565b3699f9,4fcbed16-9508-4950-8217-a4d4ab2eea0d","8e46ecfd-94e7-4ddd-8391-c6565b3699f9,4fcbed16-9508-4950-8217-a4d4ab2eea0d",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0360576923076923,0.08874934589220296,0.09756097560975605,0.7777777777777778,"L5,L5","Diverse,Diverse"
"eeb1d57e-0f6f-4f8a-8fa9-9aa0035a1973,4bbe98f2-0c07-4931-8467-ab2622d71093","eeb1d57e-0f6f-4f8a-8fa9-9aa0035a1973,4bbe98f2-0c07-4931-8467-ab2622d71093",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.10068027210884345,0.1149825783972125,0.16666666666666666,"L5,L5","Diverse,Balanced"
"e81f7292-ab90-961d-3adc-35a46e237914,c0e891ee-5458-5746-1536-fe5569e1ddea","e81f7292-ab90-961d-3adc-35a46e237914,c0e891ee-5458-5746-1536-fe5569e1ddea",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0270833333333333,0.29049130763416475,0.3003484320557491,0.4444444444444444,"L5,L5","Specialized,Specialized"
"c55dd8ee-4ce7-48c1-9d9f-90f271b0d6e4,b6adcc50-5c1f-4fd7-89aa-8806e1dc59ab","c55dd8ee-4ce7-48c1-9d9f-90f271b0d6e4,b6adcc50-5c1f-4fd7-89aa-8806e1dc59ab",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.02291666666666665,0.11591836734693871,0.10394889663182344,0.7222222222222222,"L5,L5","Universalist,Focused"
"dc1a5f96-ff64-fb41-253b-12f91f0420b9,07b7060b-80e8-0c1c-c1a5-df737d0c4318","dc1a5f96-ff64-fb41-253b-12f91f0420b9,07b7060b-80e8-0c1c-c1a5-df737d0c4318",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.0592334494773519,0.1111111111111111,"L5,L5","Universalist,Universalist"
"961bcdba-7d88-43d5-9c8a-01cd8182aaa7,902deab4-ec41-68ce-d9df-c0c959578176","961bcdba-7d88-43d5-9c8a-01cd8182aaa7,902deab4-ec41-68ce-d9df-c0c959578176",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0484375,0.16185941043083893,0.11114982578397205,2.2777777777777777,"L5,L5","Diverse,Balanced"
"90eda6d5-183b-4588-aa57-353b19f152c9,40f13287-7dab-a2c4-793b-e1c46a4175ea","90eda6d5-183b-4588-aa57-353b19f152c9,40f13287-7dab-a2c4-793b-e1c46a4175ea",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.3125,0.0888888888888888,0.2473867595818815,0.1111111111111111,"L4,L4","Specialized,Specialized"
"b77dec60-40b6-6ae7-68d6-8286a75e8dfd,63d87b66-09d5-4ec0-af3c-0297ca03cb25","b77dec60-40b6-6ae7-68d6-8286a75e8dfd,63d87b66-09d5-4ec0-af3c-0297ca03cb25",5,0.2,0.0,0.0,0.0125,0.0125,0.2727272727272727,0.01216947115384615,0.1443746729461015,0.07461974001608145,3.2222222222222223,"L5,L5","Universalist,Diverse"
"ef769e2e-eac8-4093-b8de-c8df676aef8b,71595368-3ba8-41f0-ac1e-088653caa9e8","ef769e2e-eac8-4093-b8de-c8df676aef8b,71595368-3ba8-41f0-ac1e-088653caa9e8",2,0.5,0.0,0.0,0.03125,0.03125,0.2727272727272727,0.00909090909090905,0.1686415172129458,0.1284447260057016,1.1666666666666667,"L5,L5","Focused,Diverse"
"ebd3beae-16c4-4e90-9e62-3ecd78654aed,34a1bbf0-e930-3554-0be3-5784e645eb2f","ebd3beae-16c4-4e90-9e62-3ecd78654aed,34a1bbf0-e930-3554-0be3-5784e645eb2f",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0375,0.028662131519274298,0.0864111498257839,0.33333333333333337,"L5,L5","Diverse,Diverse"
"e1085bc5-b73f-8cbf-be57-fbc2946af245,083c2bd9-7a5e-4826-ab55-c0a51138b89f","e1085bc5-b73f-8cbf-be57-fbc2946af245,083c2bd9-7a5e-4826-ab55-c0a51138b89f",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0126984126984126,0.024390243902439,0.1111111111111111,"L5,L5","Universalist,Universalist"
"74c797a3-aa37-4706-9084-fcd2a072b616,68c46b8b-beaf-43c2-a979-49021b79f735","74c797a3-aa37-4706-9084-fcd2a072b616,68c46b8b-beaf-43c2-a979-49021b79f735",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04166666666666665,0.0362811791383219,0.08130081300813005,0.2222222222222222,"L5,L5","Universalist,Diverse"
"ad242608-f983-4442-bcff-df8aa9384658,455450d8-d681-473b-93f7-f78c531acd44","ad242608-f983-4442-bcff-df8aa9384658,455450d8-d681-473b-93f7-f78c531acd44",2,0.5,0.5,0.5,0.46875,0.46875,0.2727272727272727,0.22321428571428564,0.0861246085735881,0.22117139538742325,0.5555555555555556,"L5,L4","Specialized,Focused"
"4ec367a2-faea-459a-93dd-dab0b1cdd3d4,19850640-defb-42a5-9be4-5f7164e96e35","4ec367a2-faea-459a-93dd-dab0b1cdd3d4,19850640-defb-42a5-9be4-5f7164e96e35",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.703125,0.08798185941043074,0.23344947735191635,0.16666666666666666,"L3,L1","Specialized,Focused"
"ee1fd031-4917-49c9-b91a-8d1121d0ac4f,190202d8-f1ac-b380-d224-589e9ad79848","ee1fd031-4917-49c9-b91a-8d1121d0ac4f,190202d8-f1ac-b380-d224-589e9ad79848",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.056235827664399,0.1707317073170731,0.1111111111111111,"L5,L5","Focused,Focused"
"53cc5c97-f4d9-4eb8-b85c-6d78932766ac,1219b8d5-bc12-13ed-fe60-280fc2544b44","53cc5c97-f4d9-4eb8-b85c-6d78932766ac,1219b8d5-bc12-13ed-fe60-280fc2544b44",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"d03c83f5-adf0-4a06-a33a-4748e984dc72,7c504f19-c530-484d-9da0-0c89a3e20b62","d03c83f5-adf0-4a06-a33a-4748e984dc72,7c504f19-c530-484d-9da0-0c89a3e20b62",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.01015625,0.10195011337868476,0.14041811846689892,0.7222222222222222,"L5,L5","Focused,Diverse"
"31a9afcb-a2e4-511c-ef27-a7fb49a372d9,2226e4b2-4f65-08a5-eac5-bfd27c7a6c9f","31a9afcb-a2e4-511c-ef27-a7fb49a372d9,2226e4b2-4f65-08a5-eac5-bfd27c7a6c9f",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"e10de0f8-bed0-4dff-99a6-2258f3e21fed,e042a336-304b-0d89-af42-0020d7f4a307","e10de0f8-bed0-4dff-99a6-2258f3e21fed,e042a336-304b-0d89-af42-0020d7f4a307",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.0592334494773519,0.1111111111111111,"L5,L5","Universalist,Universalist"
"ebf35773-11d8-4d58-abb4-0606bdd0af4a,ebd3beae-16c4-4e90-9e62-3ecd78654aed","ebf35773-11d8-4d58-abb4-0606bdd0af4a,ebd3beae-16c4-4e90-9e62-3ecd78654aed",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0126984126984126,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"f091d9dc-ef97-45eb-9262-e244234864b7,7316caff-465d-f5da-f881-6bae7f0812b8","f091d9dc-ef97-45eb-9262-e244234864b7,7316caff-465d-f5da-f881-6bae7f0812b8",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.015624999999999951,0.0501889644746787,0.12369337979094075,0.5,"L5,L5","Universalist,Focused"
"db273a22-bab0-4627-951c-04cb941d609f,3fb216b9-cf8c-4af3-b370-671ed0ca1f42","db273a22-bab0-4627-951c-04cb941d609f,3fb216b9-cf8c-4af3-b370-671ed0ca1f42",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.051171875,0.10739229024943309,0.14586236933797905,1.1666666666666665,"L5,L5","Focused,Diverse"
"cb224fd6-e15e-4113-a502-79281ecd7f1d,2d645a43-0285-4950-85bb-494f45a2f1af","cb224fd6-e15e-4113-a502-79281ecd7f1d,2d645a43-0285-4950-85bb-494f45a2f1af",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0126984126984126,0.024390243902439,0.1111111111111111,"L5,L5","Universalist,Universalist"
"9eb7646d-43e7-4c7d-99c7-dbdef5f3351a,26abc8d4-b8d0-4a6d-a552-ce0220113757","9eb7646d-43e7-4c7d-99c7-dbdef5f3351a,26abc8d4-b8d0-4a6d-a552-ce0220113757",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.0852864583333333,0.1330813807004283,0.1325009678668215,1.3888888888888888,"L5,L5","Balanced,Balanced"
