investor_a,investor_b,total_coinvestments
a3fec26e-0496-dbfa-38d0-188fe7f9d718,e96105f1-25d2-af8d-7ecb-3da5e2d8aef7,1
a3fec26e-0496-dbfa-38d0-188fe7f9d718,e0784dcf-5e1c-42fc-ae31-bbb7a968b7fc,1
a3fec26e-0496-dbfa-38d0-188fe7f9d718,acddc982-f23b-b2c6-6025-3e9efbfd6ed4,1
a3fec26e-0496-dbfa-38d0-188fe7f9d718,e7a1df00-0943-33cc-d451-8c2c6eae12e5,1
a3fec26e-0496-dbfa-38d0-188fe7f9d718,aa978289-a0e0-8e2d-9db1-537203f28e62,1
6efb4c0d-2eef-42f5-b0b2-7651cc375f31,a3fec26e-0496-dbfa-38d0-188fe7f9d718,1
a3fec26e-0496-dbfa-38d0-188fe7f9d718,a5531c88-a671-3675-9711-cc6057ab6248,1
3c6dccf2-6527-4094-a6e8-3da9032e70cc,a3fec26e-0496-dbfa-38d0-188fe7f9d718,1
6437e49b-b5fc-a89d-f9cf-c75e8362abe3,a3fec26e-0496-dbfa-38d0-188fe7f9d718,1
a3fec26e-0496-dbfa-38d0-188fe7f9d718,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
a3fec26e-0496-dbfa-38d0-188fe7f9d718,ae788d4a-ad06-4b89-9ddb-7587cbc31760,1
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,a798a04e-9108-422b-a681-ea929969e6e2,1
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,755efa82-b4f9-160f-cded-78f6eb2117e9,1
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,1c42fb6d-bc47-4211-bc33-202094380ae8,1
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,525f5579-1f87-cf70-ff5a-9de397f6fa5d,1
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,5e143a69-49ff-61cd-77fc-cdc52ef40076,1
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef,1
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,53377857-8995-2128-8f85-bfc8c4a2178e,1
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,8426c4a7-1fff-c3d8-9af4-e673a788212d,2
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,4f7978c7-1f5d-347b-9d00-6e0748195993,1
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,56e40f50-97c7-2a77-255d-1d97d5f30646,1
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,2b1a97f0-f8e4-22bd-872c-d75f20c5a765,1
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,7191366c-50ab-37f8-89c2-0068f7bf637e,1
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,4d8dd9ee-5178-402f-9142-05716cfc4bd1,1
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,b9b73f6e-f89c-15c2-e8ce-a3e710825546,1
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,7f77cb16-487a-441d-a0a5-d4f0da385430,1
b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,2
32a107f8-8460-26b9-f64d-f1df3c213d84,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
3c6dccf2-6527-4094-a6e8-3da9032e70cc,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
7654ff51-f435-7610-d965-19ced655b2d1,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,f1f4a59a-c901-7819-10e1-65f8e03b95d9,1
04543eb7-1895-19a2-c213-afced8c423af,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,2
56e40f50-97c7-2a77-255d-1d97d5f30646,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,2
cf396a11-8b1c-fa43-1551-9a326359674f,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
742de283-aebc-9611-7ed1-10deac141a0c,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
233cca3b-29c4-e926-77f2-aa94c2aaf0e3,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,fea5b194-6f06-da30-a165-9f84ae891d5d,1
b6e5fec6-35f4-df51-ffdc-9923c850572b,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
c96fbbd2-552e-4b67-086b-14e86628b43d,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
21f1efcd-caf7-4462-d5df-aad68c9ccd8d,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
4b1a8ab9-f146-9e29-3be9-45fe8da6d0ac,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,f393e046-a988-4442-b494-e80911901aef,1
0e18b698-e0db-ee17-6727-076f02de2c5d,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
1543d4ae-ce2d-a596-128a-1494dfb13275,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,f187a10f-cf31-4aa9-8cb1-1ee018e8f96f,2
b21761c8-cdd5-4f91-b688-b92c3f0d5bb8,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
0c867fde-2b9a-df10-fdb9-66b74f355f91,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
c2062466-0527-29d6-13f7-f6f12bce1dcd,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
1bd15aa6-56ac-0d89-9405-7b7a4c8f76f0,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
8410918c-6562-4d79-909f-8b2f19695968,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
87b2c437-66f5-a427-4ac7-7d177fb76cfe,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
b2823bf1-ffb7-4f8b-83a7-e35cfc90fa17,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
3af6482d-81c9-b834-8d1b-345d9a19b855,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,2
6b4eb797-240a-ffa7-5bf7-9cfdb25b00fc,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
b08efc27-da40-505a-6f9d-c9e14247bf36,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
b9b73f6e-f89c-15c2-e8ce-a3e710825546,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
7ded585a-98d8-5033-e1a1-bd6a5e596039,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
b7c000b8-0b00-9936-7e3f-7954f1af2949,d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,1
d42d22d2-d1a5-fc74-0e46-dc4184ccc0d3,e2c04a2d-75b8-4067-91eb-1c1cefa334ef,1
1bd15aa6-56ac-0d89-9405-7b7a4c8f76f0,6ec2d46c-5bcf-30b3-0e29-0d7b5d3a8e95,2
6ec2d46c-5bcf-30b3-0e29-0d7b5d3a8e95,f0c960da-6cce-ad98-28d0-c373571bb0e7,1
6ec2d46c-5bcf-30b3-0e29-0d7b5d3a8e95,8866fad8-f339-97ff-f34b-eed98d43a2f0,1
6ec2d46c-5bcf-30b3-0e29-0d7b5d3a8e95,848d0083-26e1-5fc0-7ddd-062fa015d8d9,1
6ec2d46c-5bcf-30b3-0e29-0d7b5d3a8e95,b08efc27-da40-505a-6f9d-c9e14247bf36,1
6ec2d46c-5bcf-30b3-0e29-0d7b5d3a8e95,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
6da41174-121b-59c1-1393-1e67b686b9bf,8b72d07b-a571-fa2b-7e63-6fbbb631c53b,1
12b73629-72c7-3763-851a-9da9c720aef3,6da41174-121b-59c1-1393-1e67b686b9bf,1
53377857-8995-2128-8f85-bfc8c4a2178e,6da41174-121b-59c1-1393-1e67b686b9bf,2
1a57bea0-e61f-29aa-3ca6-98c327d4883b,6da41174-121b-59c1-1393-1e67b686b9bf,1
6da41174-121b-59c1-1393-1e67b686b9bf,beadb218-e5fa-2686-bc95-4dfaa9acc2e8,1
6da41174-121b-59c1-1393-1e67b686b9bf,7654ff51-f435-7610-d965-19ced655b2d1,1
6da41174-121b-59c1-1393-1e67b686b9bf,e21d800e-0b36-0917-dc1a-4fa240944ed6,1
6da41174-121b-59c1-1393-1e67b686b9bf,de89599a-cf1a-4a72-b2bb-a8efbdac5343,1
6da41174-121b-59c1-1393-1e67b686b9bf,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,6
6da41174-121b-59c1-1393-1e67b686b9bf,ce71834c-e90e-4e58-8b13-2d772375d781,1
1bd15aa6-56ac-0d89-9405-7b7a4c8f76f0,6da41174-121b-59c1-1393-1e67b686b9bf,1
6da41174-121b-59c1-1393-1e67b686b9bf,98676230-648d-24a7-09ed-5ba1cd2753b3,1
6da41174-121b-59c1-1393-1e67b686b9bf,8cdcb957-3eca-452d-acf8-9c37feeeae35,1
6da41174-121b-59c1-1393-1e67b686b9bf,e81f7292-ab90-961d-3adc-35a46e237914,1
20242b76-1950-6156-2811-f7171fc99de8,6da41174-121b-59c1-1393-1e67b686b9bf,1
56e40f50-97c7-2a77-255d-1d97d5f30646,6da41174-121b-59c1-1393-1e67b686b9bf,1
6da41174-121b-59c1-1393-1e67b686b9bf,b08efc27-da40-505a-6f9d-c9e14247bf36,1
6da41174-121b-59c1-1393-1e67b686b9bf,8f7dd35a-a2e9-7085-8525-06b07d93a845,1
43e356e1-ea07-45fb-ac35-2224bd65ddd2,6da41174-121b-59c1-1393-1e67b686b9bf,1
189c8a13-7b91-aa87-4de5-1ff1c1f86944,6da41174-121b-59c1-1393-1e67b686b9bf,1
6da41174-121b-59c1-1393-1e67b686b9bf,b2823bf1-ffb7-4f8b-83a7-e35cfc90fa17,1
3b2c6043-142e-453c-8087-cb94ae0ddd53,6da41174-121b-59c1-1393-1e67b686b9bf,1
6b43c7ec-5898-0866-af46-494775acb00f,6da41174-121b-59c1-1393-1e67b686b9bf,1
6da41174-121b-59c1-1393-1e67b686b9bf,8426c4a7-1fff-c3d8-9af4-e673a788212d,1
6da41174-121b-59c1-1393-1e67b686b9bf,86742bac-1934-8ad1-2190-3a1cca668505,1
089e2f4e-5b16-b5ef-8834-3a40302de5ac,6da41174-121b-59c1-1393-1e67b686b9bf,1
6da41174-121b-59c1-1393-1e67b686b9bf,ad9db9e9-9c2e-86a8-2b5c-deea1011fdd5,1
38a2cfd8-31bf-64db-faca-486386e44406,7ec64547-7a16-9ac8-55ca-93c8b3c14a94,1
7ec64547-7a16-9ac8-55ca-93c8b3c14a94,9da42114-b627-6926-f3b7-fd07e23fc337,1
7ec64547-7a16-9ac8-55ca-93c8b3c14a94,b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef,1
1701de8e-e4d2-d1c4-ff31-f50a15a65ded,7ec64547-7a16-9ac8-55ca-93c8b3c14a94,1
7ec64547-7a16-9ac8-55ca-93c8b3c14a94,8426c4a7-1fff-c3d8-9af4-e673a788212d,1
7ec64547-7a16-9ac8-55ca-93c8b3c14a94,bee56458-d955-9ce8-9d57-905ad8459138,1
7ec64547-7a16-9ac8-55ca-93c8b3c14a94,96712e17-5941-6c09-3124-176e08daa746,1
3de3ceed-1a9f-b710-5c5e-494e218155a5,b9f74299-1361-d077-c6cd-0c7c155187bb,1
b9f74299-1361-d077-c6cd-0c7c155187bb,cf396a11-8b1c-fa43-1551-9a326359674f,1
38a5e4ae-2053-4a0b-b146-b8753bcda230,b9f74299-1361-d077-c6cd-0c7c155187bb,1
56e40f50-97c7-2a77-255d-1d97d5f30646,b9f74299-1361-d077-c6cd-0c7c155187bb,1
343a0c91-d3b9-80fa-2330-cfde495decf1,b9f74299-1361-d077-c6cd-0c7c155187bb,1
32109616-7db2-d24b-be8e-59796c1b3cde,b9f74299-1361-d077-c6cd-0c7c155187bb,1
56e40f50-97c7-2a77-255d-1d97d5f30646,5ff2a784-83d2-54f7-0951-64500be8414d,1
5ff2a784-83d2-54f7-0951-64500be8414d,e96105f1-25d2-af8d-7ecb-3da5e2d8aef7,1
532e38f3-2c90-11c1-1d82-3c75e64c893c,5ff2a784-83d2-54f7-0951-64500be8414d,1
5ff2a784-83d2-54f7-0951-64500be8414d,796e4250-e66a-1c7b-6ccf-5a4fbd3b1936,1
5ff2a784-83d2-54f7-0951-64500be8414d,d1fe2d6b-6051-027c-e4e2-586e93ac6b4a,1
5ff2a784-83d2-54f7-0951-64500be8414d,fcd0c596-99b3-f0ea-588e-cdbb3c82cb88,1
5ff2a784-83d2-54f7-0951-64500be8414d,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
17678b53-cc24-45da-8b68-60ee57ef0c48,5ff2a784-83d2-54f7-0951-64500be8414d,1
ba39d1c4-2e13-4748-7618-f00cd6ec4311,cd7e5e56-ae5f-4cb0-b07d-db2b056b5f39,1
43b3c67c-b11f-4a85-8acf-d67b1b83f9c7,cd7e5e56-ae5f-4cb0-b07d-db2b056b5f39,1
53377857-8995-2128-8f85-bfc8c4a2178e,aec08f73-c472-6a71-2984-b1aa74ec1fe4,1
aec08f73-c472-6a71-2984-b1aa74ec1fe4,ed3207b4-1b66-4812-81ac-d4058917c80c,1
aec08f73-c472-6a71-2984-b1aa74ec1fe4,f5a75e1e-52c2-e432-0cc0-00a6b3dbad75,1
9d11d829-645f-4ebe-bbd1-e84d1a0ddaf0,aec08f73-c472-6a71-2984-b1aa74ec1fe4,1
9ac9ae67-8b94-b039-57e4-04b7f2791719,aec08f73-c472-6a71-2984-b1aa74ec1fe4,1
aec08f73-c472-6a71-2984-b1aa74ec1fe4,b08efc27-da40-505a-6f9d-c9e14247bf36,1
55951d54-d738-7ebf-825d-4bb5f1daf829,9552aaf4-d8fd-4639-89d1-a19fe1d2ffc7,1
9552aaf4-d8fd-4639-89d1-a19fe1d2ffc7,beadb218-e5fa-2686-bc95-4dfaa9acc2e8,1
809914a1-3ab2-45a7-b1c9-831db7d868c5,9552aaf4-d8fd-4639-89d1-a19fe1d2ffc7,1
9552aaf4-d8fd-4639-89d1-a19fe1d2ffc7,e7a1df00-0943-33cc-d451-8c2c6eae12e5,1
9552aaf4-d8fd-4639-89d1-a19fe1d2ffc7,a5531c88-a671-3675-9711-cc6057ab6248,1
9552aaf4-d8fd-4639-89d1-a19fe1d2ffc7,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,2
9552aaf4-d8fd-4639-89d1-a19fe1d2ffc7,98ca74ba-00a3-a00e-ffac-09c5304af6ae,1
170079fa-e182-4e0b-ac34-ab0ee2ff9af9,9552aaf4-d8fd-4639-89d1-a19fe1d2ffc7,1
39e6ad18-504f-fde9-1eb0-f4825a9b24d2,9552aaf4-d8fd-4639-89d1-a19fe1d2ffc7,1
56e40f50-97c7-2a77-255d-1d97d5f30646,601b7406-93ac-1c61-019b-95f646ffe4b6,1
601b7406-93ac-1c61-019b-95f646ffe4b6,9da42114-b627-6926-f3b7-fd07e23fc337,1
4cecfbfe-af23-caac-f464-452a60a810c2,601b7406-93ac-1c61-019b-95f646ffe4b6,1
601b7406-93ac-1c61-019b-95f646ffe4b6,ec37990e-fef4-e5b2-7bff-2bbc08bdad20,1
601b7406-93ac-1c61-019b-95f646ffe4b6,8f3fefcf-4fad-1afc-a6e7-88341bab7d03,1
601b7406-93ac-1c61-019b-95f646ffe4b6,b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef,1
43960df1-1f72-4520-1e11-c68ff0638119,601b7406-93ac-1c61-019b-95f646ffe4b6,1
601b7406-93ac-1c61-019b-95f646ffe4b6,e4357482-54e1-b1f8-3e0f-2c7d39c352d9,1
601b7406-93ac-1c61-019b-95f646ffe4b6,f0f0695c-2ea1-be8f-aa87-4ef5fbe5752c,1
0af1c29e-5754-c43d-3f8f-c75a77747910,601b7406-93ac-1c61-019b-95f646ffe4b6,1
601b7406-93ac-1c61-019b-95f646ffe4b6,d1ae8c46-35c0-4cfc-9720-01874226ed9c,1
6a7066ef-82d7-2adc-5dc0-31776aa12556,7e206f5c-f047-062c-07b8-69a15cca92e7,2
140367a9-165d-7f28-79cc-33a9b71a214c,6a7066ef-82d7-2adc-5dc0-31776aa12556,1
0e18b698-e0db-ee17-6727-076f02de2c5d,6a7066ef-82d7-2adc-5dc0-31776aa12556,1
40617797-55ea-bd30-a058-aad82c02e40e,85dc0026-64ca-5706-8213-3b74b4281a3d,1
40617797-55ea-bd30-a058-aad82c02e40e,525f5579-1f87-cf70-ff5a-9de397f6fa5d,1
390fa05e-0677-638b-c0a3-f7d38e5a39b5,a64723d3-57c8-a523-318f-ce59503577de,1
a64723d3-57c8-a523-318f-ce59503577de,b18dbd75-deab-9c4a-5ff6-c22e5ae36ff0,2
56e40f50-97c7-2a77-255d-1d97d5f30646,a64723d3-57c8-a523-318f-ce59503577de,2
33aa2524-ac43-9990-3e9b-a3dfd4704bef,a64723d3-57c8-a523-318f-ce59503577de,1
4edde487-b301-20ff-3484-0b7d75822742,a64723d3-57c8-a523-318f-ce59503577de,1
8426c4a7-1fff-c3d8-9af4-e673a788212d,a64723d3-57c8-a523-318f-ce59503577de,3
1bd15aa6-56ac-0d89-9405-7b7a4c8f76f0,a64723d3-57c8-a523-318f-ce59503577de,1
12b73629-72c7-3763-851a-9da9c720aef3,49a28987-e3db-f0de-2fdc-01933ca50c86,1
390fa05e-0677-638b-c0a3-f7d38e5a39b5,49a28987-e3db-f0de-2fdc-01933ca50c86,1
3b2c6043-142e-453c-8087-cb94ae0ddd53,49a28987-e3db-f0de-2fdc-01933ca50c86,2
49a28987-e3db-f0de-2fdc-01933ca50c86,c92db60a-4b27-4a3f-be5b-9ecfcb109adc,1
49a28987-e3db-f0de-2fdc-01933ca50c86,6f2acf2a-5cbf-adb1-cbb4-5829ab0b08cd,1
49a28987-e3db-f0de-2fdc-01933ca50c86,ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,2
49a28987-e3db-f0de-2fdc-01933ca50c86,6c98aa6a-0383-ea74-c27c-996b38daa5ed,1
49a28987-e3db-f0de-2fdc-01933ca50c86,9ac9ae67-8b94-b039-57e4-04b7f2791719,1
49a28987-e3db-f0de-2fdc-01933ca50c86,dc76dff8-19d2-8145-e117-adb2b9f915b7,1
49a28987-e3db-f0de-2fdc-01933ca50c86,fe5a4983-a46a-2fc2-5633-e35e0a86b694,1
49a28987-e3db-f0de-2fdc-01933ca50c86,ad9db9e9-9c2e-86a8-2b5c-deea1011fdd5,1
49a28987-e3db-f0de-2fdc-01933ca50c86,55951d54-d738-7ebf-825d-4bb5f1daf829,1
49a28987-e3db-f0de-2fdc-01933ca50c86,b08efc27-da40-505a-6f9d-c9e14247bf36,1
49a28987-e3db-f0de-2fdc-01933ca50c86,e0784dcf-5e1c-42fc-ae31-bbb7a968b7fc,1
4edde487-b301-20ff-3484-0b7d75822742,e4a8e231-9640-5899-5fe7-df739dfff6ff,1
aa978289-a0e0-8e2d-9db1-537203f28e62,e4a8e231-9640-5899-5fe7-df739dfff6ff,1
12b73629-72c7-3763-851a-9da9c720aef3,e4a8e231-9640-5899-5fe7-df739dfff6ff,1
d41a176d-2d63-8120-abdd-09962ffac419,e4a8e231-9640-5899-5fe7-df739dfff6ff,1
e0784dcf-5e1c-42fc-ae31-bbb7a968b7fc,e4a8e231-9640-5899-5fe7-df739dfff6ff,1
341ce54e-7997-4262-94ba-c90692135cee,e4a8e231-9640-5899-5fe7-df739dfff6ff,1
3ce2ac5d-505c-6da4-48c5-1e3e8dcbe82f,e4a8e231-9640-5899-5fe7-df739dfff6ff,1
41bcda44-8b9c-4606-a18d-28bbc0efc94f,e4a8e231-9640-5899-5fe7-df739dfff6ff,1
390fa05e-0677-638b-c0a3-f7d38e5a39b5,8be67752-abc3-862c-4b2e-4823b00860fe,2
3b2c6043-142e-453c-8087-cb94ae0ddd53,8be67752-abc3-862c-4b2e-4823b00860fe,1
1316d39d-2b00-a0d6-8982-d1bda3787fcc,8be67752-abc3-862c-4b2e-4823b00860fe,1
8be67752-abc3-862c-4b2e-4823b00860fe,9da42114-b627-6926-f3b7-fd07e23fc337,1
8be67752-abc3-862c-4b2e-4823b00860fe,a004ebb9-a2e5-0c9e-465a-120751f0456a,1
56e40f50-97c7-2a77-255d-1d97d5f30646,8be67752-abc3-862c-4b2e-4823b00860fe,1
0c9a00aa-640a-4fb0-4fb7-196b33ada66b,8be67752-abc3-862c-4b2e-4823b00860fe,1
33aa2524-ac43-9990-3e9b-a3dfd4704bef,8be67752-abc3-862c-4b2e-4823b00860fe,1
8be67752-abc3-862c-4b2e-4823b00860fe,d7c61edb-c3f6-0dda-9852-ac2e1524ed99,1
8be67752-abc3-862c-4b2e-4823b00860fe,b18dbd75-deab-9c4a-5ff6-c22e5ae36ff0,3
8426c4a7-1fff-c3d8-9af4-e673a788212d,8be67752-abc3-862c-4b2e-4823b00860fe,1
8be67752-abc3-862c-4b2e-4823b00860fe,c2062466-0527-29d6-13f7-f6f12bce1dcd,1
8be67752-abc3-862c-4b2e-4823b00860fe,d15029e3-9603-cc14-f4d7-32c0a2700e78,1
1bd15aa6-56ac-0d89-9405-7b7a4c8f76f0,8be67752-abc3-862c-4b2e-4823b00860fe,2
5a762db2-4853-845a-70d0-cdb36d50963a,8307238a-8fad-8cae-c8fd-ace03191655e,4
56e40f50-97c7-2a77-255d-1d97d5f30646,eabee8b0-79dd-6637-a2d9-53b0db78784f,3
9c88c3d8-753e-4fc2-b559-1fe55fba6b7d,eabee8b0-79dd-6637-a2d9-53b0db78784f,1
8426c4a7-1fff-c3d8-9af4-e673a788212d,eabee8b0-79dd-6637-a2d9-53b0db78784f,2
443e2138-4483-472d-b4b7-f20b70f33c3c,eabee8b0-79dd-6637-a2d9-53b0db78784f,1
77a62165-8649-470a-b92e-e1c40ca8c44f,eabee8b0-79dd-6637-a2d9-53b0db78784f,1
87b2c437-66f5-a427-4ac7-7d177fb76cfe,d0e68bee-c018-0e98-9222-c07bd2361615,4
65609a06-78e0-195e-7032-ff9353b82b46,d0e68bee-c018-0e98-9222-c07bd2361615,1
2d22deaf-521e-c8e2-2501-b9eeb4afbaca,d0e68bee-c018-0e98-9222-c07bd2361615,1
2157fd98-7042-8a12-d1f1-145075a93eea,56e40f50-97c7-2a77-255d-1d97d5f30646,7
2157fd98-7042-8a12-d1f1-145075a93eea,b18dbd75-deab-9c4a-5ff6-c22e5ae36ff0,1
0da88335-d062-4770-bc45-d59eca4b73e2,2157fd98-7042-8a12-d1f1-145075a93eea,1
170a0722-deee-3a8b-e071-0d2927dfcdc9,2157fd98-7042-8a12-d1f1-145075a93eea,1
abbda1d1-ac28-e1cc-1e91-6070a60a2c81,bc942568-f4b5-093b-2b37-622769e382ae,1
bc942568-f4b5-093b-2b37-622769e382ae,c2062466-0527-29d6-13f7-f6f12bce1dcd,2
6437e49b-b5fc-a89d-f9cf-c75e8362abe3,bc942568-f4b5-093b-2b37-622769e382ae,1
bc942568-f4b5-093b-2b37-622769e382ae,e96105f1-25d2-af8d-7ecb-3da5e2d8aef7,2
b08efc27-da40-505a-6f9d-c9e14247bf36,bc942568-f4b5-093b-2b37-622769e382ae,1
bc942568-f4b5-093b-2b37-622769e382ae,dcdaae03-9e16-48ab-85d7-ed7ef9a0f11e,2
bc942568-f4b5-093b-2b37-622769e382ae,ce71834c-e90e-4e58-8b13-2d772375d781,1
bc942568-f4b5-093b-2b37-622769e382ae,feb65487-2b14-c22b-4536-113195a63b37,1
1316d39d-2b00-a0d6-8982-d1bda3787fcc,bc942568-f4b5-093b-2b37-622769e382ae,1
30d221aa-11e7-8379-b996-230477674c69,bc942568-f4b5-093b-2b37-622769e382ae,1
bc942568-f4b5-093b-2b37-622769e382ae,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,2
8426c4a7-1fff-c3d8-9af4-e673a788212d,bc942568-f4b5-093b-2b37-622769e382ae,1
af5a73b9-09d0-838c-5167-7886eedfa714,bc942568-f4b5-093b-2b37-622769e382ae,1
ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,ead45092-f6d8-f3dd-6105-06b885d662ea,2
56e40f50-97c7-2a77-255d-1d97d5f30646,ead45092-f6d8-f3dd-6105-06b885d662ea,2
1dba3896-14ce-25d0-6a7c-5dbff9c66646,ead45092-f6d8-f3dd-6105-06b885d662ea,1
dda8a083-5c18-5e9b-ed5f-275343c7a50b,ead45092-f6d8-f3dd-6105-06b885d662ea,1
735a53c6-a7ba-2434-d97d-b788536da89d,ead45092-f6d8-f3dd-6105-06b885d662ea,1
9da42114-b627-6926-f3b7-fd07e23fc337,ead45092-f6d8-f3dd-6105-06b885d662ea,1
3c62db15-4db8-016a-145e-dd1a06d168e2,ead45092-f6d8-f3dd-6105-06b885d662ea,1
cf7d7212-adf8-25dc-53a4-f7c3c61afdbe,ead45092-f6d8-f3dd-6105-06b885d662ea,1
5840efed-c040-235c-6e42-4e061293eda7,ead45092-f6d8-f3dd-6105-06b885d662ea,1
0bd9b0be-3d6a-c6ce-3a2a-9ef927950975,ead45092-f6d8-f3dd-6105-06b885d662ea,1
dcfb1ae3-35b1-0bf2-0b3d-595031ab4507,ead45092-f6d8-f3dd-6105-06b885d662ea,2
e042a336-304b-0d89-af42-0020d7f4a307,ead45092-f6d8-f3dd-6105-06b885d662ea,1
b6e5fec6-35f4-df51-ffdc-9923c850572b,ead45092-f6d8-f3dd-6105-06b885d662ea,1
e96105f1-25d2-af8d-7ecb-3da5e2d8aef7,ead45092-f6d8-f3dd-6105-06b885d662ea,1
98c022ed-7618-e03e-ff49-8ba92924d58d,ead45092-f6d8-f3dd-6105-06b885d662ea,1
ead45092-f6d8-f3dd-6105-06b885d662ea,f276fedc-4262-306b-2cc0-00250373187c,1
a5531c88-a671-3675-9711-cc6057ab6248,ead45092-f6d8-f3dd-6105-06b885d662ea,1
4edde487-b301-20ff-3484-0b7d75822742,ead45092-f6d8-f3dd-6105-06b885d662ea,1
852fc477-0591-6631-91fb-9a467648bb14,ead45092-f6d8-f3dd-6105-06b885d662ea,1
abbda1d1-ac28-e1cc-1e91-6070a60a2c81,ead45092-f6d8-f3dd-6105-06b885d662ea,1
c2062466-0527-29d6-13f7-f6f12bce1dcd,ead45092-f6d8-f3dd-6105-06b885d662ea,1
80c99939-13b1-d7d8-bb8f-47384d7af310,ead45092-f6d8-f3dd-6105-06b885d662ea,1
cf396a11-8b1c-fa43-1551-9a326359674f,ead45092-f6d8-f3dd-6105-06b885d662ea,1
e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,ead45092-f6d8-f3dd-6105-06b885d662ea,5
7a7c51f0-1c93-8452-b85b-1626da88b7f4,ead45092-f6d8-f3dd-6105-06b885d662ea,1
88014ea1-1c40-4fcd-a34c-d9ed1cd1a161,ead45092-f6d8-f3dd-6105-06b885d662ea,1
8426c4a7-1fff-c3d8-9af4-e673a788212d,ead45092-f6d8-f3dd-6105-06b885d662ea,1
6abfef71-b2f5-31e2-c54c-1aa471a92a28,ead45092-f6d8-f3dd-6105-06b885d662ea,1
370d3275-1bcf-f30d-308a-8456bd328e94,ead45092-f6d8-f3dd-6105-06b885d662ea,1
630b4856-d1e5-4c57-8585-f379b78670ee,ead45092-f6d8-f3dd-6105-06b885d662ea,1
afd16aa8-2e3b-0111-c6ca-445867275acf,ead45092-f6d8-f3dd-6105-06b885d662ea,2
