investor_name,investment_count,25m_count,100m_count,250m_count,earliest_investment_experience,broad_category_count,specific_category_count,annualised_investment_count,25m_rate,100m_rate,250m_rate,experience,broad_diversity,specific_diversity,weighted_success_rate
Flexible Capital Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
500 Fintech,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Understorey Ventures,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
Tomer Pomerantz,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Spencer Slaine,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Somrat Niyogi,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
George Kurtz,2,2,0,0,2021,6,7,0.2222222222222222,1.0,0.0,0.0,0.2727272727272727,0.1219512195121951,0.0870748299319727,0.28
Theo Browne,2,1,0,0,2021,7,6,0.2222222222222222,0.5,0.0,0.0,0.2727272727272727,0.1672473867595819,0.0634920634920634,0.14
Kolas Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
T. Seifan,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Noah Ready-Campbell,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ontario Brain Institute,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
ASICS Ventures Corporation,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jay Chaudhry,1,1,0,0,2021,3,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0888888888888888,0.28
Oxbull,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Cameron Ventures,2,0,0,0,2021,4,6,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.0522648083623693,0.0634920634920634,0.0
Investessor,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jeff Smith,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Dan Doctoroff,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ken Li,1,0,0,0,2021,3,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0126984126984126,0.0
Thatcher Bell,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
White Loop Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jeffrey Roh,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sora Ventures,3,0,0,0,2021,11,11,0.3333333333333333,0.0,0.0,0.0,0.2727272727272727,0.2775842044134727,0.1445200302343159,0.0
Jon Crouse,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
0x haitzu,1,0,0,0,2021,5,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0308390022675736,0.0
Titan Cement International,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Zvi Band,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Klinkert Investment Trust,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Big Rock Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ernest Bachrach,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
ConSensys Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
MOHARA,1,0,0,0,2021,2,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0308390022675736,0.0
100x Entrepreneur,1,0,0,0,2021,6,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.0888888888888888,0.0
Buffalo Innovation Seed Fund,4,0,0,0,2021,10,11,0.4444444444444444,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.1079365079365079,0.0
The Untitled Venture Company,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
MuckerLab,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jerry Labowitz,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Triskelion Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Faktory Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Wellness Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
James Ganley,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
CinchBlock,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Anne Wojcicki,2,0,0,0,2021,1,3,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.0,0.0145124716553287,0.0
Charlie Kemper,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Pau Sabria,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Rishat Sakhibgaraev,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ratio,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Alexia Bonatsos,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Troy Hill,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jose Baptista,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Hansa Labs,1,0,0,0,2021,8,6,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.4425087108013937,0.1287981859410431,0.0
Ecinnovates,1,0,0,0,2021,7,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.337979094076655,0.0308390022675736,0.0
Matthieu Vaxelaire,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Lunar Ventures,3,0,0,0,2021,8,9,0.3333333333333333,0.0,0.0,0.0,0.2727272727272727,0.1451800232288037,0.0961451247165532,0.0
Síty,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
OWC (Other World Computing) and Macsales.com,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
American Automobile Association,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
i26 Capital Management,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
James Peters,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
LaunchPad Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Allianz,1,0,0,0,2021,4,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.056235827664399,0.0
Hal Brierley,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
IOBC Capital,2,0,0,0,2021,6,5,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.1219512195121951,0.0435374149659863,0.0
Surround Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kernel Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
The Yield Lab LATAM,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Contango Digital Assets,2,0,0,0,2021,8,8,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.2195121951219512,0.1142857142857142,0.0
Steve Gilchrist,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mila Ferrell,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Gautam Godhwani,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Zetta Venture Partners,6,1,0,0,2021,8,13,0.6666666666666666,0.1666666666666666,0.0,0.0,0.2727272727272727,0.0708478513356562,0.1003779289493575,0.0466666666666666
Deer Park Road,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Falak Business Hub,1,0,0,0,2021,10,9,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.6933797909407665,0.2920634920634921,0.0
Jay Love,1,0,0,0,2021,10,10,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.6933797909407665,0.3609977324263038,0.0
Olivier Poissonnier,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Cooke,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
PGV,4,0,0,0,2021,12,13,0.4444444444444444,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.1514739229024943,0.0
Ridge Capital Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Raphael Farasat,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Patrick Mahomes,1,0,0,0,2021,1,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.0126984126984126,0.0
Händlerbund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tomsic Holdings,1,0,0,0,2021,7,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.337979094076655,0.056235827664399,0.0
Andrew Dai,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Venture Angels,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Paul Copplestone,7,0,0,0,2021,9,15,0.7777777777777778,0.0,0.0,0.0,0.2727272727272727,0.0771528123444499,0.1148040168448331,0.0
Jose Quiros,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Brembo Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Draper University Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Keval Desai,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Audi,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Patina Brands,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tom Blaisdell,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Fidji Simo,1,0,0,0,2021,2,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.001814058956916,0.0
Bluewatch Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
TCap Private Equity,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Erdem Yurdanur,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Founder Works,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Athos Group,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Markd,2,1,0,0,2021,1,5,0.2222222222222222,0.5,0.0,0.0,0.2727272727272727,0.0,0.0435374149659863,0.14
Ezra Olubi,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Lonely capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Techstars Boulder,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Anamcara Capital,1,0,0,0,2021,6,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.0888888888888888,0.0
Straightforward Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Acala Network,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Stephen Garden,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Victor Wang,2,0,0,0,2021,6,3,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.1219512195121951,0.0145124716553287,0.0
CofounderZone,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
TI Holdings,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Bloccelerate VC,3,0,0,0,2021,7,5,0.3333333333333333,0.0,0.0,0.0,0.2727272727272727,0.1103368176538908,0.0284202569916855,0.0
LG Chem,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Emlyn Scott,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mark Lawrence,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
ApplyBoard,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
John Gaenzler,1,0,0,0,2021,8,7,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.4425087108013937,0.1759637188208616,0.0
Mike Einziger,1,0,0,0,2021,3,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0888888888888888,0.0
Pet360,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
North Highland,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Bolt Start Up Development,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mick Johnson,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Wealthing VC Club,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
G9 Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jeff Haux,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Newman Capital,6,0,0,0,2021,7,8,0.6666666666666666,0.0,0.0,0.0,0.2727272727272727,0.0534262485481997,0.036885865457294,0.0
Neu Venture Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mountain Crest Partners,1,0,0,0,2021,5,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0888888888888888,0.0
Simone Mancini,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tony Daher,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Binu Girija,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Oliver Guinness,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Rada Sumareva,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Gary Greenwald,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Zoe Barry,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Onur Yilmaz,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Angel Challenge,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Schneider World,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Glenn Solomon,1,0,0,0,2021,2,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.001814058956916,0.0
Golan Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sente Ventures,2,0,0,0,2021,6,5,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.1219512195121951,0.0435374149659863,0.0
Interwoven Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ready Player DAO,2,1,0,0,2021,6,9,0.2222222222222222,0.5,0.0,0.0,0.2727272727272727,0.1219512195121951,0.1451247165532879,0.14
Meera Vasudevan,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Furnace Accelerator,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Evergreen Mountain Equity Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mei Z.,4,2,0,0,2021,7,7,0.4444444444444444,0.5,0.0,0.0,0.2727272727272727,0.0818815331010452,0.0426303854875283,0.14
Gururajan Ragothaman,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ajay Yadav,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
RRE Ventures,5,0,0,0,2021,14,15,0.5555555555555556,0.0,0.0,0.0,0.2727272727272727,0.2696864111498258,0.1614512471655328,0.0
SW Investment,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Pat Steinlage,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Integrated Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
GREE Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
J.A.S Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Allen Gannett,1,0,0,0,2021,5,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0308390022675736,0.0
Berger Investments,1,0,0,0,2021,1,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.0308390022675736,0.0
Andy Weissman,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
FPV Ventures,3,0,0,0,2021,9,12,0.3333333333333333,0.0,0.0,0.0,0.2727272727272727,0.1846689895470383,0.1723356009070294,0.0
John Mack,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Brian Phillips,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Vitaly Laptenok,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
Karl Mehta,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Morningside Group,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Starta VC,1,0,0,0,2021,4,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.0308390022675736,0.0
Artis Ventures (AV),2,0,0,0,2021,3,4,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.0278745644599303,0.0272108843537414,0.0
Trevor McFedries,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Genesis Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Heidi Zak,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Alison Pincus,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ahimsa Investments,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ken Neeld,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Signature Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ken Ross,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Emilie Choi,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
WILCO,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Rob Taylor,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Black and Latino Tech Initiative,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
M3.com,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Harry Dent,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jason Nguyen,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Eric Feldman,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
J Avera,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Lars Perkins,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Hans Robertson,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Rao Chakka,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Steve Simon,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sentiero Ventures,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
Underdog Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Cambrian Capital Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Quincy Jones,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Joshua Kline,1,0,0,0,2021,6,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.0308390022675736,0.0
Omakase Investment Club,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
49th State Angel Fund,1,0,0,0,2021,5,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0888888888888888,0.0
Alejandro Chavez,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
PreAngel,1,1,0,0,2021,4,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.056235827664399,0.28
Commonwealth Asset Management,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Will Kassoy,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Lutetilla LLC,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Puneet Kumar,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Adam Guild,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
TA Capital,1,0,0,0,2021,4,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.0126984126984126,0.0
Impact Venture Capital,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
Volition Capital,1,0,0,0,2021,5,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.056235827664399,0.0
Joel Seligstein,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jeff Hagins,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Andrew Karsh,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Alex Stolyar,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
National General Insurance,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Craig J. Abrahams,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Michael Kislansky,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Capital Technology Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
The Big Squeeze,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Michael Kane,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Daniel Raynaud,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jay Farner,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
E3 Negócios,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
JVMO,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tim Chen,2,0,0,0,2021,5,6,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.0836236933797909,0.0634920634920634,0.0
Mark Tebbe,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tesa Ho Tesa Ho,1,0,0,0,2021,5,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0126984126984126,0.0
Alagu Periyannan,1,0,0,0,2021,4,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.056235827664399,0.0
Scott Heiferman,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Berkay Mollamustafaoglu,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Llamaverse,1,0,0,0,2021,5,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0308390022675736,0.0
GordonMD Global Investments,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
Andre Buchanan,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tony Sun,1,0,0,0,2021,2,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.056235827664399,0.0
Matt Lieber,1,0,0,0,2021,5,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0126984126984126,0.0
MINTS,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
BSCStation,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Craig Jamal Lewis,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Stephen Stokols,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Steve Norman,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
KCK,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sahsen Ventures,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
DAVID RILEY,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Lydia Jett,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Lu Zhang,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Austin Hankwitz,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Epopée Gestion,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Republic Crypto,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Nicholas Woodman,1,0,0,0,2021,4,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.0308390022675736,0.0
The Valley Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Doorga Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Alethea Capital Management,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Michael London,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Bozoma Saint John,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sriram Krishnan,1,0,0,0,2021,8,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.4425087108013937,0.0888888888888888,0.0
Curtis Chambers,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Duke Angel Network,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kim Lim,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Robert Wuttke,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Nick Guillen,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Reilly Opelka,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Redbus Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jason Wang,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Inicio Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
David Pyott,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jen Goldman,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tessera Capital Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Luca Ascani,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
The Mills Fabrica,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Winnow Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Viva BioInnovator,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
Diego Berdakin,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Frank Sica,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Louva Invest,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jeff Brodsly,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Carl E. Baldassarre,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
QCP Soteria,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Angel Invest,3,0,0,0,2021,9,15,0.3333333333333333,0.0,0.0,0.0,0.2727272727272727,0.1846689895470383,0.2702947845804989,0.0
TTV Capital,4,0,0,0,2021,12,13,0.4444444444444444,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.1514739229024943,0.0
Abhay Tandon,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ron Gula,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
LG Chandrasekhar,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
