pair,Unnamed: 0,investment_count,25m_count,100m_count,250m_count,25m_rate,100m_rate,250m_rate,weighted_success_rate,average_experience,average_success_rate,average_specific_diversity,average_broad_diversity
"ff5d7573-bf2d-41ad-a669-999780af96e2,68c46b8b-beaf-43c2-a979-49021b79f735","ff5d7573-bf2d-41ad-a669-999780af96e2,68c46b8b-beaf-43c2-a979-49021b79f735",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.168,0.0667573696145124,0.0968641114982578
"c1de8393-7373-264b-bf87-42681e34ba9e,8e59bf9f-3b0f-5011-e12e-937d0a1bcd13","c1de8393-7373-264b-bf87-42681e34ba9e,8e59bf9f-3b0f-5011-e12e-937d0a1bcd13",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0308390022675736,0.0592334494773519
"b24d22c6-d4f1-404b-b3eb-67e0be14609b,1960be8f-91ee-fbb3-ce22-ae4aad8561c3","b24d22c6-d4f1-404b-b3eb-67e0be14609b,1960be8f-91ee-fbb3-ce22-ae4aad8561c3",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.21,0.0290249433106574,0.0958188153310104
"bb0955c3-af0d-2d01-cd4f-985a93252432,08e2b140-27e0-ddca-cc5e-18ff01458623","bb0955c3-af0d-2d01-cd4f-985a93252432,08e2b140-27e0-ddca-cc5e-18ff01458623",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0939999999999999,0.2607407407407407,0.2398373983739837
"66c68acc-7f23-4b29-90cd-661a50656186,455450d8-d681-473b-93f7-f78c531acd44","66c68acc-7f23-4b29-90cd-661a50656186,455450d8-d681-473b-93f7-f78c531acd44",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.1714285714285714,0.0927761580822805,0.150323544051767
"f707cff6-4b90-4294-80d6-3503869f8691,34a9bb66-0984-8de0-e7fb-13e976b4a135","f707cff6-4b90-4294-80d6-3503869f8691,34a9bb66-0984-8de0-e7fb-13e976b4a135",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1598,0.2258866213151927,0.1030662020905923
"61cd85cc-be4e-4ef2-baba-722ebd4b6bd2,2b1a734a-0cb3-42ad-b0c5-c44cde8dacf5","61cd85cc-be4e-4ef2-baba-722ebd4b6bd2,2b1a734a-0cb3-42ad-b0c5-c44cde8dacf5",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.168,0.137142857142857,0.1965156794425086
"6ec44f42-6215-42c7-b69f-1abed2888a14,5ac68ac8-17a2-4ba1-b392-d9668dd265f3","6ec44f42-6215-42c7-b69f-1abed2888a14,5ac68ac8-17a2-4ba1-b392-d9668dd265f3",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.435,0.1015873015873015,0.2073170731707317
"ac83e966-cd61-c78d-afbf-ea824bbcdf91,5d98f331-124f-1cc2-e3c9-001a6fe2fbf1","ac83e966-cd61-c78d-afbf-ea824bbcdf91,5d98f331-124f-1cc2-e3c9-001a6fe2fbf1",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1783333333333333,0.1185185185185184,0.164924506387921
"96132265-35bb-fbc1-2b25-e5793a34f241,0c853adf-5d4c-4cdc-9b9e-21558e879e0e","96132265-35bb-fbc1-2b25-e5793a34f241,0c853adf-5d4c-4cdc-9b9e-21558e879e0e",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0371882086167799,0.0801393728222996
"3e6db708-341e-4d43-be95-4a17976615d4,2226e4b2-4f65-08a5-eac5-bfd27c7a6c9f","3e6db708-341e-4d43-be95-4a17976615d4,2226e4b2-4f65-08a5-eac5-bfd27c7a6c9f",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0308390022675736,0.1080139372822299
"e7442a98-a043-dd5c-5def-ebcc56fb78ce,277c683a-f5ca-31e0-5169-340aa90a277e","e7442a98-a043-dd5c-5def-ebcc56fb78ce,277c683a-f5ca-31e0-5169-340aa90a277e",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1493333333333333,0.1712471655328797,0.1207897793263646
"3009be7d-1876-4ae2-b483-c5e6f5b9d9a4,021ff21d-e904-456c-8c4b-71c101853889","3009be7d-1876-4ae2-b483-c5e6f5b9d9a4,021ff21d-e904-456c-8c4b-71c101853889",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.6666666666666666,0.0296296296296295,0.2613240418118466
"68c46b8b-beaf-43c2-a979-49021b79f735,17d23171-5c9d-ec6e-a7e5-0fd4de232410","68c46b8b-beaf-43c2-a979-49021b79f735,17d23171-5c9d-ec6e-a7e5-0fd4de232410",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.175,0.065532879818594,0.1149825783972125
"8deb19b0-d0a2-0002-bfb5-ce2b2c05a1e7,34a1bbf0-e930-3554-0be3-5784e645eb2f","8deb19b0-d0a2-0002-bfb5-ce2b2c05a1e7,34a1bbf0-e930-3554-0be3-5784e645eb2f",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.168,0.0286621315192742,0.0864111498257839
"ae172858-f8ad-479c-ba99-44a23586cd11,8e5f6c12-0fbc-41d0-b74c-1947bbe6bd21","ae172858-f8ad-479c-ba99-44a23586cd11,8e5f6c12-0fbc-41d0-b74c-1947bbe6bd21",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.07,0.0512471655328797,0.0592334494773519
"a3f7a80c-c51e-4c72-bbac-8eed4d5ba052,66c68acc-7f23-4b29-90cd-661a50656186","a3f7a80c-c51e-4c72-bbac-8eed4d5ba052,66c68acc-7f23-4b29-90cd-661a50656186",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.6,0.0507936507936507,0.2369337979094076
"b642f629-8a31-4cf3-929e-13d01f5def85,96464b05-8b94-4b8c-b24b-a3a893b5a811","b642f629-8a31-4cf3-929e-13d01f5def85,96464b05-8b94-4b8c-b24b-a3a893b5a811",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1166666666666666,0.0504913076341647,0.1161440185830429
"d19e48f3-d056-43bc-b829-f2feda5e4236,9ac9ae67-8b94-b039-57e4-04b7f2791719","d19e48f3-d056-43bc-b829-f2feda5e4236,9ac9ae67-8b94-b039-57e4-04b7f2791719",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.175,0.0888888888888888,0.1646341463414633
"ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,6bdcaf25-865a-d1e1-90f7-330b99a4ee36","ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,6bdcaf25-865a-d1e1-90f7-330b99a4ee36",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.2056862745098039,0.3132275132275132,0.1736694677871148
"08fc58c1-a034-4939-9b9f-003fcc2d1697,025d9d33-736d-4775-b237-5ae4beac45d8","08fc58c1-a034-4939-9b9f-003fcc2d1697,025d9d33-736d-4775-b237-5ae4beac45d8",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0308390022675736,0.1080139372822299
"d797f197-ca3e-47e9-8369-fbf013e0e6be,8866fad8-f339-97ff-f34b-eed98d43a2f0","d797f197-ca3e-47e9-8369-fbf013e0e6be,8866fad8-f339-97ff-f34b-eed98d43a2f0",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.168,0.1108390022675736,0.0804878048780487
"5d3d25e6-96d3-4653-adf8-643a5d0329b3,39a9103a-ce00-434a-9277-a75a80389538","5d3d25e6-96d3-4653-adf8-643a5d0329b3,39a9103a-ce00-434a-9277-a75a80389538",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.375,0.0675736961451246,0.2430313588850174
"dcfb1ae3-35b1-0bf2-0b3d-595031ab4507,1d25724a-bb3c-068b-4120-9e2be8ac1e96","dcfb1ae3-35b1-0bf2-0b3d-595031ab4507,1d25724a-bb3c-068b-4120-9e2be8ac1e96",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0699999999999999,0.0858654572940287,0.1039488966318234
"7a022b34-3698-b018-e73c-c2bae9fdc358,40aa950a-04e0-4ace-7f06-5a9776671c4a","7a022b34-3698-b018-e73c-c2bae9fdc358,40aa950a-04e0-4ace-7f06-5a9776671c4a",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.21,0.0716553287981858,0.1376306620209059
"b577b6df-90f6-44f1-a001-b9283e38a4d4,6638a948-d1bf-6605-0d16-18c733cf2b3d","b577b6df-90f6-44f1-a001-b9283e38a4d4,6638a948-d1bf-6605-0d16-18c733cf2b3d",3,2,1,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4266666666666666,0.2727272727272727,0.1046031746031745,0.22325882734046,0.1330955146286156
"f644352a-5dbd-1c0e-fe20-286831c0dbc0,69cb82fa-240a-6580-7f75-c59e956100b2","f644352a-5dbd-1c0e-fe20-286831c0dbc0,69cb82fa-240a-6580-7f75-c59e956100b2",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.3828571428571429,0.1234855847100744,0.1159780985564957
"da0682dd-79ed-245c-67a2-f2c617588fc6,30c81756-8fad-cc91-4be3-74b7f6c98e61","da0682dd-79ed-245c-67a2-f2c617588fc6,30c81756-8fad-cc91-4be3-74b7f6c98e61",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0308390022675736,0.1080139372822299
"e9ea485e-cb2c-48e6-968c-e42ec6626588,d655f87a-4135-d73e-8525-85cbcd602c94","e9ea485e-cb2c-48e6-968c-e42ec6626588,d655f87a-4135-d73e-8525-85cbcd602c94",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1633333333333333,0.1309145880574451,0.1358885017421602
"dfebdac4-88ba-46bf-8a56-bbd92d0b6913,bc3db502-f465-4fca-ada9-c2e574085e52","dfebdac4-88ba-46bf-8a56-bbd92d0b6913,bc3db502-f465-4fca-ada9-c2e574085e52",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.14,0.0535147392290248,0.1254355400696864
"f707cff6-4b90-4294-80d6-3503869f8691,beadb218-e5fa-2686-bc95-4dfaa9acc2e8","f707cff6-4b90-4294-80d6-3503869f8691,beadb218-e5fa-2686-bc95-4dfaa9acc2e8",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1568,0.2014331065759637,0.1393728222996515
"4b3b3bb1-6d44-3282-ad55-0eadf4a0a52f,1c65ddc2-fdbe-4610-a35d-7db3e8b72bd8","4b3b3bb1-6d44-3282-ad55-0eadf4a0a52f,1c65ddc2-fdbe-4610-a35d-7db3e8b72bd8",2,2,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.224,0.0910657596371881,0.0715447154471544
"6638a948-d1bf-6605-0d16-18c733cf2b3d,5b992092-2bb0-4073-abbd-d13d5f5e5030","6638a948-d1bf-6605-0d16-18c733cf2b3d,5b992092-2bb0-4073-abbd-d13d5f5e5030",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0705555555555555,0.1777777777777777,0.117789392179636
"f8527641-abd1-4253-828e-e0d659b627b9,86fdc510-6b1f-46d9-a983-72525b2410f1","f8527641-abd1-4253-828e-e0d659b627b9,86fdc510-6b1f-46d9-a983-72525b2410f1",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0455,0.1014058956916099,0.1290069686411149
"276f461f-c4b7-404b-ba14-4b3954209204,0ac5018c-96bd-968b-7bda-d6d415e6f208","276f461f-c4b7-404b-ba14-4b3954209204,0ac5018c-96bd-968b-7bda-d6d415e6f208",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0308390022675736,0.024390243902439
"93532aa9-f20e-4777-b78e-84e4e40a1b17,308fb2fa-4610-0909-1d34-17216d007b21","93532aa9-f20e-4777-b78e-84e4e40a1b17,308fb2fa-4610-0909-1d34-17216d007b21",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.0951785714285713,0.1379980563654032,0.1794425087108014
"d7f63b50-ca5f-48c6-88aa-7ccd184e05da,a00e153a-389b-41ea-ac35-f6172319a052","d7f63b50-ca5f-48c6-88aa-7ccd184e05da,a00e153a-389b-41ea-ac35-f6172319a052",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.21,0.0371882086167799,0.0958188153310104
"add6c166-531e-0c22-0381-4cecd70a4557,74c36e6c-0e9a-482d-82ed-1ca535607151","add6c166-531e-0c22-0381-4cecd70a4557,74c36e6c-0e9a-482d-82ed-1ca535607151",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.056235827664399,0.0592334494773519
"90b058f3-9697-4ffa-9274-76c02578ef4f,1fc074a8-9f78-4dee-ba4e-d3a7de3096b4","90b058f3-9697-4ffa-9274-76c02578ef4f,1fc074a8-9f78-4dee-ba4e-d3a7de3096b4",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0666666666666666,0.1069430946981967,0.1165588186494109
"c48b8b33-6407-457c-9d6f-a7b7efecb7c1,8f1b5d66-55a1-a080-03f3-d8cdab690f0d","c48b8b33-6407-457c-9d6f-a7b7efecb7c1,8f1b5d66-55a1-a080-03f3-d8cdab690f0d",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.2916666666666666,0.0875283446712017,0.2215447154471544
"da0682dd-79ed-245c-67a2-f2c617588fc6,d7f63b50-ca5f-48c6-88aa-7ccd184e05da","da0682dd-79ed-245c-67a2-f2c617588fc6,d7f63b50-ca5f-48c6-88aa-7ccd184e05da",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.21,0.0371882086167799,0.0958188153310104
"b268f558-589d-4626-856f-f21f1ff4f7bb,1d25724a-bb3c-068b-4120-9e2be8ac1e96","b268f558-589d-4626-856f-f21f1ff4f7bb,1d25724a-bb3c-068b-4120-9e2be8ac1e96",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0513333333333333,0.1203930461073318,0.0901277584204413
"dcf0cb2a-ebd3-4828-8900-39656550c822,8342a4b7-f98d-44c6-a117-43c1400568a2","dcf0cb2a-ebd3-4828-8900-39656550c822,8342a4b7-f98d-44c6-a117-43c1400568a2",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.1544444444444443,0.074275636180398,0.1829268292682926
"bdd6b7d4-9846-d4e2-29d7-7e5acf17c034,26abc8d4-b8d0-4a6d-a552-ce0220113757","bdd6b7d4-9846-d4e2-29d7-7e5acf17c034,26abc8d4-b8d0-4a6d-a552-ce0220113757",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.14875,0.1111111111111111,0.1848432055749128
"bc12f99e-34f9-3b4a-c402-6aa613aabfce,479ee302-6724-43a7-8197-f8b4e1c8105d","bc12f99e-34f9-3b4a-c402-6aa613aabfce,479ee302-6724-43a7-8197-f8b4e1c8105d",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.121,0.1459410430839002,0.1400696864111497
"da25de39-86d0-4504-998a-fab6f715cf2a,4840d48c-d8d1-07ab-ec79-ebc6151b9bc9","da25de39-86d0-4504-998a-fab6f715cf2a,4840d48c-d8d1-07ab-ec79-ebc6151b9bc9",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.1364285714285714,0.1167692473814922,0.198274431723909
"ebd0b943-c6d4-4a7f-b50a-d321849fc44e,545ea2c6-8ead-4112-b72d-4550b52b4872","ebd0b943-c6d4-4a7f-b50a-d321849fc44e,545ea2c6-8ead-4112-b72d-4550b52b4872",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.3975,0.0308390022675736,0.024390243902439
"5f44eb69-ad9f-4114-a61b-12ae8af243a1,021ff21d-e904-456c-8c4b-71c101853889","5f44eb69-ad9f-4114-a61b-12ae8af243a1,021ff21d-e904-456c-8c4b-71c101853889",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.6,0.0758276643990929,0.251567944250871
"e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,d6879c32-dd23-4a5e-a715-b34b451183c6","e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,d6879c32-dd23-4a5e-a715-b34b451183c6",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.515340909090909,0.3015460729746443,0.2214523281596452
"b9a6792a-c906-e090-3171-2a1ed2c2b663,803f03b4-14e5-4229-980e-1a4dcfbdfc41","b9a6792a-c906-e090-3171-2a1ed2c2b663,803f03b4-14e5-4229-980e-1a4dcfbdfc41",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.154,0.1567346938775509,0.1916376306620208
"da25de39-86d0-4504-998a-fab6f715cf2a,8342a4b7-f98d-44c6-a117-43c1400568a2","da25de39-86d0-4504-998a-fab6f715cf2a,8342a4b7-f98d-44c6-a117-43c1400568a2",2,1,1,1,0.5,0.5,0.5,0.5,0.2727272727272727,0.1361111111111111,0.0813807004283194,0.1265969802555168
"d5df3873-7871-c608-0284-c74d0b555ccd,8a7cdb4e-c195-148c-8ff7-b1fe7ec76a68","d5df3873-7871-c608-0284-c74d0b555ccd,8a7cdb4e-c195-148c-8ff7-b1fe7ec76a68",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1809677419354838,0.1783629580864603,0.0926154883668652
"7a6c1060-e51b-48a6-5b8d-c9c245fc30f6,2b750820-5202-4d50-8b2e-05f1e7a528fa","7a6c1060-e51b-48a6-5b8d-c9c245fc30f6,2b750820-5202-4d50-8b2e-05f1e7a528fa",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1866666666666666,0.0362811791383219,0.0394889663182346
"cf12f41b-b945-49e0-9465-59e25bb868b2,77751b3b-e74c-4a7f-ac5d-d041b4ab686e","cf12f41b-b945-49e0-9465-59e25bb868b2,77751b3b-e74c-4a7f-ac5d-d041b4ab686e",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.606,0.0870748299319727,0.2564459930313588
"8c206d79-e62f-4c0d-a149-a5f8bd99a1e6,000a77a6-e8b4-4782-8ef4-7f361d417e22","8c206d79-e62f-4c0d-a149-a5f8bd99a1e6,000a77a6-e8b4-4782-8ef4-7f361d417e22",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.001814058956916,0.0034843205574912
"ff5d7573-bf2d-41ad-a669-999780af96e2,53cc5c97-f4d9-4eb8-b85c-6d78932766ac","ff5d7573-bf2d-41ad-a669-999780af96e2,53cc5c97-f4d9-4eb8-b85c-6d78932766ac",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.168,0.0667573696145124,0.0968641114982578
"96132265-35bb-fbc1-2b25-e5793a34f241,2229b80d-fd4e-4ef4-8b56-d32615e7b55f","96132265-35bb-fbc1-2b25-e5793a34f241,2229b80d-fd4e-4ef4-8b56-d32615e7b55f",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1866666666666666,0.0504913076341647,0.0662020905923344
"d871ef9a-88ab-4da6-8020-0760984b04e7,8426c4a7-1fff-c3d8-9af4-e673a788212d","d871ef9a-88ab-4da6-8020-0760984b04e7,8426c4a7-1fff-c3d8-9af4-e673a788212d",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.5290909090909091,0.1464440321583178,0.2305986696230598
"db273a22-bab0-4627-951c-04cb941d609f,b823fd58-6a7f-47a8-a440-4f0a8112deb2","db273a22-bab0-4627-951c-04cb941d609f,b823fd58-6a7f-47a8-a440-4f0a8112deb2",2,1,0,0,0.5,0.0,0.0,0.14,0.2727272727272727,0.048,0.1260511823777129,0.2242906918865106
"6ace4dd8-a418-40d0-b24f-2f63e2f5d83b,0ac5e5aa-3d81-cbcb-917e-fed79f283c77","6ace4dd8-a418-40d0-b24f-2f63e2f5d83b,0ac5e5aa-3d81-cbcb-917e-fed79f283c77",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.175,0.0961451247165532,0.1951219512195121
"54569727-58c9-5d57-d09d-2e7b58b04007,1a43ddae-dfe0-486c-969d-ecb3ce857064","54569727-58c9-5d57-d09d-2e7b58b04007,1a43ddae-dfe0-486c-969d-ecb3ce857064",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.21,0.0852607709750566,0.1951219512195121
"5f44eb69-ad9f-4114-a61b-12ae8af243a1,4b35870a-c9d3-411c-b32d-26771df93169","5f44eb69-ad9f-4114-a61b-12ae8af243a1,4b35870a-c9d3-411c-b32d-26771df93169",2,1,1,1,0.5,0.5,0.5,0.5,0.2727272727272727,0.18,0.0921541950113378,0.1435540069686411
"e8b21bd7-927d-4add-ba72-8501d4ffe2dd,2259b9b4-bfa0-340f-5bff-817c4baad656","e8b21bd7-927d-4add-ba72-8501d4ffe2dd,2259b9b4-bfa0-340f-5bff-817c4baad656",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1866666666666666,0.0813303099017384,0.1533101045296167
"c62d5655-7463-1be8-c14d-530ee656589b,a20d01eb-d73f-4c18-8042-49a17e9df115","c62d5655-7463-1be8-c14d-530ee656589b,a20d01eb-d73f-4c18-8042-49a17e9df115",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.301,0.1182766439909296,0.1069686411149825
"c24af4d0-af50-424b-a596-be29d103c2cc,5f44eb69-ad9f-4114-a61b-12ae8af243a1","c24af4d0-af50-424b-a596-be29d103c2cc,5f44eb69-ad9f-4114-a61b-12ae8af243a1",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.225,0.096235827664399,0.1679442508710801
"4d472126-0183-42fc-be15-e5a55f885ee3,3660b657-5885-dcf3-0b74-43df9483482e","4d472126-0183-42fc-be15-e5a55f885ee3,3660b657-5885-dcf3-0b74-43df9483482e",2,1,0,0,0.5,0.0,0.0,0.14,0.2727272727272727,0.0746666666666666,0.1297656840513983,0.127293844367015
"8859fbab-9280-808e-b506-9b954c3e39eb,369c9416-5f44-0994-e3d0-aae1eaa234c2","8859fbab-9280-808e-b506-9b954c3e39eb,369c9416-5f44-0994-e3d0-aae1eaa234c2",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.21,0.0879818594104307,0.1149825783972125
"400646cf-4de6-4720-9593-077a0ec02973,30c81756-8fad-cc91-4be3-74b7f6c98e61","400646cf-4de6-4720-9593-077a0ec02973,30c81756-8fad-cc91-4be3-74b7f6c98e61",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0308390022675736,0.1080139372822299
"994c5b6f-d8ea-479f-9afb-b4b9d02653d4,9183d3fb-c801-bc11-1594-04850e47cf60","994c5b6f-d8ea-479f-9afb-b4b9d02653d4,9183d3fb-c801-bc11-1594-04850e47cf60",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0756842105263157,0.1427282491944146,0.1269759765266825
"ffc09efb-7021-ebe2-4faf-39e0c175621a,99add524-be98-46ca-9340-318ddabe8df6","ffc09efb-7021-ebe2-4faf-39e0c175621a,99add524-be98-46ca-9340-318ddabe8df6",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1166666666666666,0.0344671201814058,0.0818815331010452
"b7b6bf66-95a5-f779-6e45-2e0e04fbe1a4,adc3106c-d982-41b9-92a5-2e5e4b6e8e7f","b7b6bf66-95a5-f779-6e45-2e0e04fbe1a4,adc3106c-d982-41b9-92a5-2e5e4b6e8e7f",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0954545454545454,0.1006802721088434,0.1213177066835603
"dcf0cb2a-ebd3-4828-8900-39656550c822,aa09f42b-6438-2ed6-e76b-e1f5884a4984","dcf0cb2a-ebd3-4828-8900-39656550c822,aa09f42b-6438-2ed6-e76b-e1f5884a4984",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.0792139077853363,0.337979094076655
"96132265-35bb-fbc1-2b25-e5793a34f241,74c797a3-aa37-4706-9084-fcd2a072b616","96132265-35bb-fbc1-2b25-e5793a34f241,74c797a3-aa37-4706-9084-fcd2a072b616",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1866666666666666,0.0426303854875282,0.0534262485481997
"7a022b34-3698-b018-e73c-c2bae9fdc358,34a9bb66-0984-8de0-e7fb-13e976b4a135","7a022b34-3698-b018-e73c-c2bae9fdc358,34a9bb66-0984-8de0-e7fb-13e976b4a135",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1598,0.2258866213151927,0.1030662020905923
"781adfbf-f598-4557-b442-271a16d6aa06,616b95b2-323b-405e-854c-acc19833ac20","781adfbf-f598-4557-b442-271a16d6aa06,616b95b2-323b-405e-854c-acc19833ac20",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1866666666666666,0.0656084656084655,0.0574912891986062
"f3cf9cca-5415-a8d2-2f60-aaf99189d007,7eab58d8-4c33-4a31-9334-3a9ecc5e7242","f3cf9cca-5415-a8d2-2f60-aaf99189d007,7eab58d8-4c33-4a31-9334-3a9ecc5e7242",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.15,0.1933268545513443,0.1329019412643105
"f707cff6-4b90-4294-80d6-3503869f8691,77a62165-8649-470a-b92e-e1c40ca8c44f","f707cff6-4b90-4294-80d6-3503869f8691,77a62165-8649-470a-b92e-e1c40ca8c44f",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1872222222222222,0.1727387251196774,0.1459543166860239
"f065b291-ae61-41db-9475-3713a3da36d4,a4af56b9-4f9c-4f0e-ae9e-4d1dffe72d44","f065b291-ae61-41db-9475-3713a3da36d4,a4af56b9-4f9c-4f0e-ae9e-4d1dffe72d44",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0511538461538461,0.314756671899529,0.2072165639238809
"96efd3b5-6e76-42b7-9475-efbb97bb0db0,3f49c1af-8dd2-43ab-bf97-534d7a3b493f","96efd3b5-6e76-42b7-9475-efbb97bb0db0,3f49c1af-8dd2-43ab-bf97-534d7a3b493f",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.5416666666666666,0.0532123960695388,0.2163182346109174
"ece32d9e-2a20-421f-8e30-e3d9b2ba43bc,8e93f251-bcb0-49a4-93a8-f9809c831301","ece32d9e-2a20-421f-8e30-e3d9b2ba43bc,8e93f251-bcb0-49a4-93a8-f9809c831301",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0855555555555555,0.0534139581758628,0.0793650793650793
"bb0955c3-af0d-2d01-cd4f-985a93252432,117452de-aa3c-4a41-9738-4d6d58877ab4","bb0955c3-af0d-2d01-cd4f-985a93252432,117452de-aa3c-4a41-9738-4d6d58877ab4",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0823333333333333,0.2667876039304611,0.2470963995354239
"53cc5c97-f4d9-4eb8-b85c-6d78932766ac,3b8fc272-5479-bb3b-e81e-ce023ec4c262","53cc5c97-f4d9-4eb8-b85c-6d78932766ac,3b8fc272-5479-bb3b-e81e-ce023ec4c262",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.175,0.0598639455782312,0.0949477351916375
"1fc074a8-9f78-4dee-ba4e-d3a7de3096b4,063bf170-ddb2-4041-8068-409fab18d502","1fc074a8-9f78-4dee-ba4e-d3a7de3096b4,063bf170-ddb2-4041-8068-409fab18d502",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.039,0.1362099125364431,0.1077318732370996
