,founded_year,org_uuid,category_list,category_groups_list,total_funding_usd,ultimate_outlier_success_250_mil_raise,interim_success_100_mil_founded_year_2019_or_above,recent_success_25_mil_raise_founded_year_2022_or_above,investor_uuids
34718,2022,794baf07-3896-49c3-8313-0057bed2ead1,"Education,Marketing,Software","Education,Sales and Marketing,Software",195000.0,0,0,0,"bd23a50d-2ae3-be33-2a35-383ea9ed13fd, 54f74fa1-93be-456f-34dc-cd633112cc38, b2172011-db25-85f1-3043-36ba134c0262, 6f83ddd7-d637-61f8-06b2-438a0037605f, b2d5980b-bccb-a961-f0ac-6e4e46b30ede, 08188951-6e48-e08a-4569-f90436c594e3"
35815,2023,0a29e8e9-e19a-42ce-ab66-99373e681086,"Developer Tools,Gaming,Web Design,Web3","Blockchain and Cryptocurrency,Design,Gaming,Internet Services,Software",1000000.0,0,0,0,"be05883e-a4f6-4c14-8692-55714e7d293e, f651ef6b-77d1-4ae3-bff8-37729afba1cb"
34562,2022,4397c027-4614-4733-8749-2ee338feaeba,"Cloud Infrastructure,Cloud Security,Cyber Security,Security,Software","Hardware,Information Technology,Internet Services,Privacy and Security,Software",8700000.0,0,0,0,"b7c000b8-0b00-9936-7e3f-7954f1af2949, cec2c558-6911-4428-a553-8ebf7b4461b9, bb3118d0-16a0-f407-dad5-906ac8e74f7d, 51f40073-7159-0d2a-e899-c9513fe3358f"
36343,2023,eff6c901-4ba5-4c62-a8ea-c4607ddbdb76,"Artificial Intelligence (AI),Information Technology,Software","Artificial Intelligence (AI),Data and Analytics,Information Technology,Science and Engineering,Software",1000000.0,0,0,0,"49cc111e-57ad-421c-aca8-68bbde05fd9e, 6b0b440b-68b7-40a2-b870-0fb3998fe81d"
32167,2022,9ca4999a-412e-486f-82c4-569cfda8fcdc,"Accounting,Enterprise Software,Software,Software Engineering","Financial Services,Professional Services,Science and Engineering,Software",,0,0,0,7b768298-2141-400c-9f82-7b98d91b4f4d
35006,2023,de282a8e-4d39-4f26-81f6-f55042517e7d,"Artificial Intelligence (AI),Human Resources,Recruiting","Administrative Services,Artificial Intelligence (AI),Data and Analytics,Professional Services,Science and Engineering,Software",600000.0,0,0,0,00daca16-8311-454b-84e0-24a40d16be9c
36428,2023,311cfa98-807c-48de-adc7-c4a91ca75eb1,"Artificial Intelligence (AI),Enterprise Software,Logistics,Supply Chain Management","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software,Transportation",3700000.0,0,0,0,"9d3ce207-970f-49d5-a3d2-55fc01e2b82c, ce540c0b-8efd-b812-9cd9-e08bb7a212df, 3de3ceed-1a9f-b710-5c5e-494e218155a5, a40d5bc3-cc55-469c-9237-981ba93a48ec, b4bbe64e-c694-c762-66cb-1d4141c68093"
35210,2023,3dcab7e5-cb48-41f0-87d5-5ca63aa12342,"Billing,Data Center Automation,Employee Benefits","Administrative Services,Hardware,Health Care,Information Technology,Payments,Software",4900000.0,0,0,0,"5977a19d-e030-ff10-769c-8194a6871464, 9d21be57-fb36-475e-8d41-784c00a0f9dd, c810ae63-7579-a9c6-bdc8-7151494ecea4, 296c4db7-e0d6-88c1-c2b8-5d6dfc5a41c7, bb67338b-83d1-481a-832d-0300b2d1b86f, 4d03757e-86c7-47b0-ade0-9a9729076371, 93de6b52-f775-4cac-bd77-5f660022df33, 875f7713-06ab-4a18-8bc4-1b2f580875d1, 93c87ab7-7cee-5c54-9941-104693dbbdba, 63a8a3f8-535d-4a4c-af2a-a4171cdabbfb, 4bd3d345-55f1-4f41-9f8e-99cd7dbc9050, a10ba689-22cf-4e31-ae4c-14441f9c9b50, 4330106a-a1f5-2edb-c71e-ff03738d0b54, 8ddfa569-d489-7bd4-b41c-97bf5c2ed4e9, 002ebd17-9a3a-4db9-918f-ff437595bd3d"
32436,2022,ac2e902d-cf6c-4a08-ad9b-aa8cfbbedd6e,"Blockchain,Cryptocurrency,FinTech","Blockchain and Cryptocurrency,Financial Services,Other,Payments,Software",5000000.0,0,0,0,"f2d525ad-0878-46c5-8e62-70dbb199aeb9, 5cad10ac-672e-5b32-1c2f-8fb180901c76, 566d5a33-1fa4-4768-9ec1-ed6eff2b5fb9, d2663dfd-8efc-43ce-baca-8885bdc75227, 0fb62511-6a62-4d64-afd5-459983250654, 718d3831-48cf-2896-6fb2-95b946454ef4, 2cd1aa3f-de6c-4006-b5a3-fe6dd1db7ea6, 8a528238-f0b0-4206-b48a-d4430877727f, b8fa7760-5855-4c41-9b5b-da356874eb01, 20ad5529-6eea-4693-80cc-1061accb147f, 0c27488a-abf9-caad-aac1-1f380bfa564d, 8b551efe-7299-4061-bb4d-dd48ff7d67c7, 2a2d1a51-f66d-46a8-8aae-b321fe2bf3c6, 8d17fadc-75ad-42ac-9012-efe7797ed55d, e3d121fa-ca86-8dec-b28f-6969e98569a5, 4af42e7f-f8b6-4511-8b43-555fe2cdec55, 9b9f7757-07c0-468d-b261-c533d516a681, c9dfe5f8-c7db-4f0d-b500-80c6072e838b, 74041f9d-5a5a-4d96-b555-07ea6e399899, 66c68acc-7f23-4b29-90cd-661a50656186, 8ab8a7ec-c073-4fdf-9b56-007031e1cdbc, 7d424fe4-0038-4322-939e-0a1518e7f2b0, 74c58378-4397-45c4-87fa-c657da0dcd08, 3f3cf101-cba5-4b63-8314-cf36813f8e91, ef1f70e0-7a4f-85c5-0139-fb435ba6600d"
36865,2024,0f7f3985-67d9-4593-b9bc-9165d4cf8ef3,Software,Software,700000.0,0,0,0,4bf26a93-154a-44bc-95dc-4dfe9dd87302
36158,2023,6b60071c-a503-4ada-a16b-040c80c4919d,"CleanTech,Consumer Reviews,Marketplace,Software,Sustainability","Commerce and Shopping,Software,Sustainability",,0,0,0,f18b2f82-9350-43b1-b78c-e15a3435c220
32804,2022,23812084-6bbf-400c-b043-a088cbc183b4,"Biotechnology,Mining","Biotechnology,Natural Resources,Science and Engineering",,0,0,0,"983675c3-2ee5-471f-6b57-c9e32a0369c1, 39041e62-6b24-ae8d-1347-4cea947e832c"
33326,2022,d2081ee9-3683-4d84-9d00-caa8f9c91a9b,Cryptocurrency,"Blockchain and Cryptocurrency,Financial Services,Payments,Software",,0,0,0,20242b76-1950-6156-2811-f7171fc99de8
34849,2022,354f9477-3557-4d40-a475-3a55243929b3,"Artificial Intelligence (AI),Consumer Software,Employment,Human Resources,Recruiting","Administrative Services,Artificial Intelligence (AI),Data and Analytics,Professional Services,Science and Engineering,Software",800000.0,0,0,0,"20da181c-9920-4ec7-9753-3545adecca7d, 13edc155-a551-2793-05a5-e0bcb32b9b0f, 3718597a-dd39-6661-3630-09cdd43bcac2"
34109,2022,fe990afc-86a9-4904-b843-e9fa2b710a0a,"Artificial Intelligence (AI),Business Intelligence","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",1000000.0,0,0,0,93c87ab7-7cee-5c54-9941-104693dbbdba
34674,2022,819e3961-222f-47de-b7fb-2ef0a45437da,"Professional Services,Trading Platform","Financial Services,Lending and Investments,Other",3000000.0,0,0,0,"9c0cfe51-4799-42d0-b2e2-73bc85d789d6, cfe283bb-b307-49c5-8e5a-10583e0e92ad, c5eaf51b-86bf-4de3-ba68-7eb8edfc6642, 48142a64-e655-46ed-9b73-32022e8a55ca, d259e7d3-5d07-d949-3bac-adb5a3f8a3b5, 31bfd9f2-dfea-48dd-a217-460c8db64eed, 01bddc6c-5c21-4062-996a-1d0e1d065281"
33626,2022,e8de195f-9fd9-466e-9b3d-ea2cf2c5330a,"Health Care,Medical",Health Care,150000.0,0,0,0,b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef
35864,2023,154ba1e9-7913-467f-b82c-2712e90ce769,"E-Commerce Platforms,Gaming,Marketplace","Commerce and Shopping,Gaming,Internet Services",100000.0,0,0,0,2d296802-0ac2-3ee5-5d07-4e9383655a72
37220,2024,0f871975-01cb-4cd4-9943-57530f30b469,"Health Care,Personal Health",Health Care,2000.0,0,0,0,289330f7-d75a-4a73-86f6-eb3907ef6192
34298,2022,b3a27f9b-6c19-4f16-8536-d38c84466bc7,"SaaS,Software",Software,6000000.0,0,0,0,"6d5c276e-74ad-c247-b251-3ac425ce8de9, e8f19d17-9103-ee33-e89e-55c4d63ffc12, 943f27bd-4488-f8ea-979c-52923581e5c0, fb04d31e-52cc-6148-2ada-d56563c0aafd, 550130e4-f2b9-7cef-003b-550b1b6fe840"
33172,2022,39dfabdf-adc4-4404-b1b5-0200d577b4b7,"Computer,Web Development","Consumer Electronics,Hardware,Software",7000000.0,0,0,0,"a0ba21fa-0b03-4692-b013-150fccfd3a98, 566b1b8c-3dc3-449d-b9b5-df596e8dab88, c67315e2-a760-4215-a553-4870d39be03b, 5a29039c-3434-4bc5-992a-ca74a027be80, 51bfe0ec-d48b-4fe4-b734-e43e314cc900, 492c3da2-f78e-425d-b3eb-e49cc15d0ffe, 70de1388-0fd1-4dae-92ad-6a67520f8409, b68318a9-6207-4a84-89e8-38cbdd9b3255, af3a3647-d96c-4999-93d4-ecdf33cf50c2, 2d2c42a5-17d1-41cd-a5b5-99249065e9fd, 9aa31be4-5ff2-30e8-34b5-612ee6437339, dc982c2e-e014-4deb-abff-49cc60e25bb5, d16a3ab7-405d-49b3-86b1-23c312dd71fb, 3fb216b9-cf8c-4af3-b370-671ed0ca1f42"
35174,2023,7bdbcc85-c7a0-4226-ada4-f0d1b3fc1695,"Consumer Software,Content Creators,Social Network,Software","Internet Services,Media and Entertainment,Software",550000.0,0,0,0,"65a2954b-cba4-5aa5-3348-8be8d3c0048a, 69f933fa-cf69-4690-bd59-500416edad91"
33107,2022,5eae7f25-74cd-4792-8c49-5096393b4023,Health Care,Health Care,20000.0,0,0,0,b1caa164-ecf1-1421-d1fc-34acc59a6e39
35068,2023,10ba11e5-2b16-4683-af7e-6cd5b90d063b,"Artificial Intelligence (AI),Generative AI,SaaS,Scheduling","Artificial Intelligence (AI),Data and Analytics,Information Technology,Science and Engineering,Software",2150000.0,0,0,0,"b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef, e8487396-f60c-25f1-2bb5-bfcb4e0f4b66, 26bcf130-4aa8-a3b3-3571-1b8f13143370"
